student_ID,sub_knowledge,knowledge_mastery_score,knowledge_total_score
16c505069c1e5c2bece5,r8S3g_n0m9rsw4,0.9979762870833472,4
16c505069c1e5c2bece5,s8Y2f_v4x8by9j,0.9980679488736526,3
16c505069c1e5c2bece5,t5V9e_e1k6cixp,0.9087540401726294,10
16c505069c1e5c2bece5,y9W5d_c0w4mj5h,0.9913853882595622,24
16c505069c1e5c2bece5,y9W5d_e2j7p95s,0.8613078345643845,3
16c505069c1e5c2bece5,y9W5d_p8g6dgtv,0.9057315563136916,6
16d68f70cf5e52d0b34a,b3C9s_j0v1yls8,0.9976401171798805,4
16d68f70cf5e52d0b34a,b3C9s_l4z6od7y,0.6642005041666821,6
16d68f70cf5e52d0b34a,g7R2j_e0v1yls8,0.8933001914815182,12
16d68f70cf5e52d0b34a,g7R2j_j1g8gd3v,0.8130132204593717,3
16d68f70cf5e52d0b34a,k4W1c_h5r6nux7,0.8135358881785962,3
16d68f70cf5e52d0b34a,m3D1v_r1d7fr3l,0.7802371398301805,27
16d68f70cf5e52d0b34a,m3D1v_t0v5ts9h,0.8843156671046191,3
16d68f70cf5e52d0b34a,m3D1v_v3d9is1x,0.9055315219951494,6
16d68f70cf5e52d0b34a,r8S3g_l0p5viby,0.6858807104030267,2
16d68f70cf5e52d0b34a,r8S3g_n0m9rsw4,0.6358572855193139,4
16d68f70cf5e52d0b34a,s8Y2f_v4x8by9j,0.6425674570972219,3
16d68f70cf5e52d0b34a,t5V9e_e1k6cixp,0.7852513739684504,10
16d68f70cf5e52d0b34a,y9W5d_c0w4mj5h,0.7541543572554998,24
16d68f70cf5e52d0b34a,y9W5d_e2j7p95s,0.9986976895248401,3
16d68f70cf5e52d0b34a,y9W5d_p8g6dgtv,0.7263134143177327,6
170a695a2717bcd9b74b,b3C9s_j0v1yls8,0.8135603619916164,4
170a695a2717bcd9b74b,b3C9s_l4z6od7y,0.8138216958512287,6
170a695a2717bcd9b74b,g7R2j_e0v1yls8,0.8182944346777816,12
170a695a2717bcd9b74b,g7R2j_j1g8gd3v,0.7297229987597482,3
170a695a2717bcd9b74b,k4W1c_h5r6nux7,0.5599751207616519,3
170a695a2717bcd9b74b,m3D1v_r1d7fr3l,0.7691883601383751,27
170a695a2717bcd9b74b,m3D1v_t0v5ts9h,0.6680033533417489,3
170a695a2717bcd9b74b,m3D1v_v3d9is1x,0.7177941675652666,6
170a695a2717bcd9b74b,r8S3g_l0p5viby,0.7123429020421833,2
170a695a2717bcd9b74b,r8S3g_n0m9rsw4,0.790117937288461,4
170a695a2717bcd9b74b,s8Y2f_v4x8by9j,0.7014324274342243,3
170a695a2717bcd9b74b,t5V9e_e1k6cixp,0.6806913542792614,10
170a695a2717bcd9b74b,y9W5d_c0w4mj5h,0.7487663921154717,24
170a695a2717bcd9b74b,y9W5d_e2j7p95s,0.759120161953026,3
170a695a2717bcd9b74b,y9W5d_p8g6dgtv,0.8293565668944756,6
17656005bd4086137ab7,b3C9s_j0v1yls8,0.9982025548452629,4
17656005bd4086137ab7,b3C9s_l4z6od7y,0.9985877873832892,6
17656005bd4086137ab7,g7R2j_e0v1yls8,0.9982789205024307,12
17656005bd4086137ab7,g7R2j_j1g8gd3v,0.9989301907485306,3
17656005bd4086137ab7,k4W1c_h5r6nux7,0.9208361229799903,3
17656005bd4086137ab7,m3D1v_r1d7fr3l,0.8782930443835426,27
17656005bd4086137ab7,m3D1v_t0v5ts9h,0.9436750898906591,3
17656005bd4086137ab7,m3D1v_v3d9is1x,0.9976676502195282,6
17656005bd4086137ab7,r8S3g_l0p5viby,0.7100271594390978,2
17656005bd4086137ab7,r8S3g_n0m9rsw4,0.6955566277717065,4
17656005bd4086137ab7,s8Y2f_v4x8by9j,0.8129703912865865,3
17656005bd4086137ab7,t5V9e_e1k6cixp,0.7891374311635674,10
17656005bd4086137ab7,y9W5d_c0w4mj5h,0.8561204831937284,24
17656005bd4086137ab7,y9W5d_e2j7p95s,0.710553789024691,3
17656005bd4086137ab7,y9W5d_p8g6dgtv,0.7693556610873734,6
17dda5f588bed077c742,b3C9s_j0v1yls8,0.630089799265663,4
17dda5f588bed077c742,b3C9s_l4z6od7y,0.9519961936780277,6
17dda5f588bed077c742,g7R2j_e0v1yls8,0.7875892942057481,12
17dda5f588bed077c742,g7R2j_j1g8gd3v,0.9982423247914205,3
17dda5f588bed077c742,k4W1c_h5r6nux7,0.9985663727968968,3
17dda5f588bed077c742,m3D1v_r1d7fr3l,0.8544493358918821,27
17dda5f588bed077c742,m3D1v_t0v5ts9h,0.9981354052041509,3
17dda5f588bed077c742,m3D1v_v3d9is1x,0.9058999287867245,6
17dda5f588bed077c742,r8S3g_l0p5viby,0.6775402332114288,2
17dda5f588bed077c742,r8S3g_n0m9rsw4,0.7534074041075476,4
17dda5f588bed077c742,s8Y2f_v4x8by9j,0.9983491677063436,3
17dda5f588bed077c742,t5V9e_e1k6cixp,0.8483348089386462,10
17dda5f588bed077c742,y9W5d_c0w4mj5h,0.8687017155322533,24
17dda5f588bed077c742,y9W5d_e2j7p95s,0.905205460420508,3
17dda5f588bed077c742,y9W5d_p8g6dgtv,0.8441172267341565,6
17e429460d5fda251953,b3C9s_j0v1yls8,0.6603704783250344,4
17e429460d5fda251953,b3C9s_l4z6od7y,0.7712972758621959,6
17e429460d5fda251953,g7R2j_e0v1yls8,0.7083957949015133,12
17e429460d5fda251953,g7R2j_j1g8gd3v,0.7630706084840099,3
17e429460d5fda251953,k4W1c_h5r6nux7,0.6779743751817136,3
17e429460d5fda251953,m3D1v_r1d7fr3l,0.7815401107385849,27
17e429460d5fda251953,m3D1v_t0v5ts9h,0.5541990435305993,3
17e429460d5fda251953,m3D1v_v3d9is1x,0.701400125195387,6
17e429460d5fda251953,r8S3g_l0p5viby,0.6336640001906493,2
17e429460d5fda251953,r8S3g_n0m9rsw4,0.6554765451415551,4
17e429460d5fda251953,s8Y2f_v4x8by9j,0.6322166427688963,3
17e429460d5fda251953,t5V9e_e1k6cixp,0.7548074337968496,10
17e429460d5fda251953,y9W5d_c0w4mj5h,0.6708101281325465,24
17e429460d5fda251953,y9W5d_e2j7p95s,0.9982025548452629,3
17e429460d5fda251953,y9W5d_p8g6dgtv,0.6767365542831723,6
17f2d0e73044110cdea5,b3C9s_j0v1yls8,0.682891109933424,4
17f2d0e73044110cdea5,b3C9s_l4z6od7y,0.9982117325251454,6
17f2d0e73044110cdea5,g7R2j_e0v1yls8,0.8188660347408536,12
17f2d0e73044110cdea5,g7R2j_j1g8gd3v,0.6923770920258865,3
17f2d0e73044110cdea5,k4W1c_h5r6nux7,0.9971511009535585,3
17f2d0e73044110cdea5,m3D1v_r1d7fr3l,0.8601962024026105,27
17f2d0e73044110cdea5,m3D1v_t0v5ts9h,0.9986915710715849,3
17f2d0e73044110cdea5,m3D1v_v3d9is1x,0.9979029806528067,6
17f2d0e73044110cdea5,r8S3g_l0p5viby,0.9059822978886276,2
17f2d0e73044110cdea5,r8S3g_n0m9rsw4,0.7948700170759933,4
17f2d0e73044110cdea5,s8Y2f_v4x8by9j,0.9981536072192227,3
17f2d0e73044110cdea5,t5V9e_e1k6cixp,0.9227092389155301,10
17f2d0e73044110cdea5,y9W5d_c0w4mj5h,0.8266202452575306,24
17f2d0e73044110cdea5,y9W5d_e2j7p95s,0.8770569687802472,3
17f2d0e73044110cdea5,y9W5d_p8g6dgtv,0.8108579037535101,6
18654732ca312afc173f,b3C9s_j0v1yls8,0.7625855178818314,4
18654732ca312afc173f,b3C9s_l4z6od7y,0.8647936457332759,6
18654732ca312afc173f,g7R2j_e0v1yls8,0.8873321093743292,12
18654732ca312afc173f,g7R2j_j1g8gd3v,0.7919521614099635,3
18654732ca312afc173f,k4W1c_h5r6nux7,0.998214791751773,3
18654732ca312afc173f,m3D1v_r1d7fr3l,0.9083761675267372,27
18654732ca312afc173f,m3D1v_t0v5ts9h,0.7281594528722688,3
18654732ca312afc173f,m3D1v_v3d9is1x,0.9980957119303397,6
18654732ca312afc173f,r8S3g_l0p5viby,0.8243806390977443,2
18654732ca312afc173f,r8S3g_n0m9rsw4,0.8067533771101764,4
18654732ca312afc173f,s8Y2f_v4x8by9j,0.7191037565881062,3
18654732ca312afc173f,t5V9e_e1k6cixp,0.8338488521843033,10
18654732ca312afc173f,y9W5d_c0w4mj5h,0.7993984331939215,24
18654732ca312afc173f,y9W5d_e2j7p95s,0.7713091218233811,3
18654732ca312afc173f,y9W5d_p8g6dgtv,0.8369179848176487,6
1883af270e36a7580332,b3C9s_j0v1yls8,0.998740518697625,4
1883af270e36a7580332,b3C9s_l4z6od7y,0.9983828191992463,6
1883af270e36a7580332,g7R2j_e0v1yls8,0.9982483282361556,12
1883af270e36a7580332,g7R2j_j1g8gd3v,0.9989485461082956,3
1883af270e36a7580332,k4W1c_h5r6nux7,0.996157772367777,3
1883af270e36a7580332,m3D1v_r1d7fr3l,0.8501442082970245,27
1883af270e36a7580332,m3D1v_t0v5ts9h,0.9977318939787059,3
1883af270e36a7580332,m3D1v_v3d9is1x,0.736599677730793,6
1883af270e36a7580332,r8S3g_l0p5viby,0.7585884357684645,2
1883af270e36a7580332,r8S3g_n0m9rsw4,0.7210648589780866,4
1883af270e36a7580332,s8Y2f_v4x8by9j,0.809819088838101,3
1883af270e36a7580332,t5V9e_e1k6cixp,0.7516275893828691,10
1883af270e36a7580332,y9W5d_c0w4mj5h,0.8596496574816263,24
1883af270e36a7580332,y9W5d_e2j7p95s,0.9934587754260835,3
1883af270e36a7580332,y9W5d_p8g6dgtv,0.9943360834170595,6
18cdd44af62c6935e7a0,b3C9s_j0v1yls8,0.9987680517372726,4
18cdd44af62c6935e7a0,b3C9s_l4z6od7y,0.7850833437169598,6
18cdd44af62c6935e7a0,g7R2j_e0v1yls8,0.7846365027496237,12
18cdd44af62c6935e7a0,g7R2j_j1g8gd3v,0.9987649925106452,3
18cdd44af62c6935e7a0,k4W1c_h5r6nux7,0.7859305210529997,3
18cdd44af62c6935e7a0,m3D1v_r1d7fr3l,0.7876371058146893,27
18cdd44af62c6935e7a0,m3D1v_t0v5ts9h,0.8305558162415339,3
18cdd44af62c6935e7a0,m3D1v_v3d9is1x,0.8649140327415455,6
18cdd44af62c6935e7a0,r8S3g_l0p5viby,0.7018671501318151,2
18cdd44af62c6935e7a0,r8S3g_n0m9rsw4,0.8084289160707692,4
18cdd44af62c6935e7a0,s8Y2f_v4x8by9j,0.84614700866564,3
18cdd44af62c6935e7a0,t5V9e_e1k6cixp,0.8166446739707811,10
18cdd44af62c6935e7a0,y9W5d_c0w4mj5h,0.8167019848146622,24
18cdd44af62c6935e7a0,y9W5d_e2j7p95s,0.7111818615046812,3
18cdd44af62c6935e7a0,y9W5d_p8g6dgtv,0.9519277130049794,6
1974349ec27d7d67bf08,b3C9s_j0v1yls8,0.7455663674888112,4
1974349ec27d7d67bf08,b3C9s_l4z6od7y,0.8970381274711496,6
1974349ec27d7d67bf08,g7R2j_e0v1yls8,0.7990712479259034,12
1974349ec27d7d67bf08,g7R2j_j1g8gd3v,0.6745928974418425,3
1974349ec27d7d67bf08,k4W1c_h5r6nux7,0.7790688609678873,3
1974349ec27d7d67bf08,m3D1v_r1d7fr3l,0.7918049925606623,27
1974349ec27d7d67bf08,m3D1v_t0v5ts9h,0.862790787541541,3
1974349ec27d7d67bf08,m3D1v_v3d9is1x,0.7714898537950359,6
1974349ec27d7d67bf08,r8S3g_l0p5viby,0.6220072032136141,2
1974349ec27d7d67bf08,r8S3g_n0m9rsw4,0.6997933586178888,4
1974349ec27d7d67bf08,s8Y2f_v4x8by9j,0.6914266958039109,3
1974349ec27d7d67bf08,t5V9e_e1k6cixp,0.8075035978345275,10
1974349ec27d7d67bf08,y9W5d_c0w4mj5h,0.7597693612908285,24
1974349ec27d7d67bf08,y9W5d_e2j7p95s,0.7186124634440192,3
1974349ec27d7d67bf08,y9W5d_p8g6dgtv,0.9177728595534358,6
19793e7e55b68c8dd776,b3C9s_j0v1yls8,0.9987711109639001,4
19793e7e55b68c8dd776,b3C9s_l4z6od7y,0.9157757011839437,6
19793e7e55b68c8dd776,g7R2j_e0v1yls8,0.7751804838669116,12
19793e7e55b68c8dd776,g7R2j_j1g8gd3v,0.6276539482578203,3
19793e7e55b68c8dd776,k4W1c_h5r6nux7,0.9479053792704965,3
19793e7e55b68c8dd776,m3D1v_r1d7fr3l,0.9477068236548296,27
19793e7e55b68c8dd776,m3D1v_t0v5ts9h,0.8139423052859757,3
19793e7e55b68c8dd776,m3D1v_v3d9is1x,0.9308057055266654,6
19793e7e55b68c8dd776,r8S3g_l0p5viby,0.9067435852847979,2
19793e7e55b68c8dd776,r8S3g_n0m9rsw4,0.9248606490068784,4
19793e7e55b68c8dd776,s8Y2f_v4x8by9j,0.9980067643411024,3
19793e7e55b68c8dd776,t5V9e_e1k6cixp,0.7952317269668185,10
19793e7e55b68c8dd776,y9W5d_c0w4mj5h,0.9284682473003736,24
19793e7e55b68c8dd776,y9W5d_e2j7p95s,0.8131904255867274,3
19793e7e55b68c8dd776,y9W5d_p8g6dgtv,0.9987527556041351,6
19buea1jycypffshcw38,b3C9s_j0v1yls8,0.709251988267291,4
19buea1jycypffshcw38,b3C9s_l4z6od7y,0.6906253776879792,6
19buea1jycypffshcw38,g7R2j_e0v1yls8,0.6931818620030514,12
19buea1jycypffshcw38,g7R2j_j1g8gd3v,0.7284799866774131,3
19buea1jycypffshcw38,m3D1v_r1d7fr3l,0.7888136648561868,27
19buea1jycypffshcw38,m3D1v_t0v5ts9h,0.9325804479995877,3
19buea1jycypffshcw38,m3D1v_v3d9is1x,0.3889221787950052,6
19buea1jycypffshcw38,r8S3g_l0p5viby,0.6585129536396056,2
19buea1jycypffshcw38,r8S3g_n0m9rsw4,0.6141039727623023,4
19buea1jycypffshcw38,s8Y2f_v4x8by9j,0.6275082401304289,3
19buea1jycypffshcw38,t5V9e_e1k6cixp,0.7792042711710752,10
19buea1jycypffshcw38,y9W5d_c0w4mj5h,0.6153945685928557,24
19buea1jycypffshcw38,y9W5d_e2j7p95s,0.8420606987365624,3
19buea1jycypffshcw38,y9W5d_p8g6dgtv,0.7010069980384148,6
19fb3075dd2798538c9d,b3C9s_j0v1yls8,0.9975116296615252,4
19fb3075dd2798538c9d,b3C9s_l4z6od7y,0.8636500226336767,6
19fb3075dd2798538c9d,g7R2j_e0v1yls8,0.936758649675768,12
19fb3075dd2798538c9d,g7R2j_j1g8gd3v,0.9991989426576722,3
19fb3075dd2798538c9d,k4W1c_h5r6nux7,0.8630787664216832,3
19fb3075dd2798538c9d,m3D1v_r1d7fr3l,0.9264681666713108,27
19fb3075dd2798538c9d,m3D1v_t0v5ts9h,0.7363827115512718,3
19fb3075dd2798538c9d,m3D1v_v3d9is1x,0.9988690062159804,6
19fb3075dd2798538c9d,r8S3g_l0p5viby,0.9058938103334695,2
19fb3075dd2798538c9d,r8S3g_n0m9rsw4,0.8601466774958688,4
19fb3075dd2798538c9d,s8Y2f_v4x8by9j,0.7629585901856943,3
19fb3075dd2798538c9d,t5V9e_e1k6cixp,0.9289399270017923,10
19fb3075dd2798538c9d,y9W5d_c0w4mj5h,0.8781626201001114,24
19fb3075dd2798538c9d,y9W5d_e2j7p95s,0.7734364592751254,3
19fb3075dd2798538c9d,y9W5d_p8g6dgtv,0.9990003229439236,6
19rc4zj7sw4ms0996992,b3C9s_j0v1yls8,0.7194939809141061,4
19rc4zj7sw4ms0996992,b3C9s_l4z6od7y,0.8569024350523886,6
19rc4zj7sw4ms0996992,g7R2j_e0v1yls8,0.5577729422828976,12
19rc4zj7sw4ms0996992,g7R2j_j1g8gd3v,0.729492690365169,3
19rc4zj7sw4ms0996992,k4W1c_h5r6nux7,0.8307751899327368,3
19rc4zj7sw4ms0996992,m3D1v_r1d7fr3l,0.7739435639562549,27
19rc4zj7sw4ms0996992,m3D1v_t0v5ts9h,0.8366388175836067,3
19rc4zj7sw4ms0996992,m3D1v_v3d9is1x,0.8352049762346394,6
19rc4zj7sw4ms0996992,r8S3g_l0p5viby,0.6982415400011621,2
19rc4zj7sw4ms0996992,r8S3g_n0m9rsw4,0.6101464825320321,4
19rc4zj7sw4ms0996992,s8Y2f_v4x8by9j,0.9991867057511621,3
19rc4zj7sw4ms0996992,t5V9e_e1k6cixp,0.7519110614274307,10
19rc4zj7sw4ms0996992,y9W5d_c0w4mj5h,0.7013419082535635,24
19rc4zj7sw4ms0996992,y9W5d_e2j7p95s,0.7100287009128303,3
19rc4zj7sw4ms0996992,y9W5d_p8g6dgtv,0.6797321764396307,6
1afepx549ssnar1m9acp,b3C9s_j0v1yls8,0.7791248317808717,4
1afepx549ssnar1m9acp,b3C9s_l4z6od7y,0.7625836291352464,6
1afepx549ssnar1m9acp,g7R2j_e0v1yls8,0.6482696589430013,12
1afepx549ssnar1m9acp,g7R2j_j1g8gd3v,0.6504175954754728,3
1afepx549ssnar1m9acp,k4W1c_h5r6nux7,0.6651139596421303,3
1afepx549ssnar1m9acp,m3D1v_r1d7fr3l,0.7124386101681143,27
1afepx549ssnar1m9acp,m3D1v_t0v5ts9h,0.6773178933628736,3
1afepx549ssnar1m9acp,m3D1v_v3d9is1x,0.39093710628750045,6
1afepx549ssnar1m9acp,r8S3g_l0p5viby,0.7044042028100108,2
1afepx549ssnar1m9acp,r8S3g_n0m9rsw4,0.6911379660112363,4
1afepx549ssnar1m9acp,s8Y2f_v4x8by9j,0.6646734310077691,3
1afepx549ssnar1m9acp,t5V9e_e1k6cixp,0.6869626934092802,10
1afepx549ssnar1m9acp,y9W5d_c0w4mj5h,0.6234138508500948,24
1afepx549ssnar1m9acp,y9W5d_e2j7p95s,0.7642015127147286,3
1afepx549ssnar1m9acp,y9W5d_p8g6dgtv,0.6831768278994108,6
1b0baf552d2cd47ee10b,b3C9s_j0v1yls8,0.9977747231514911,4
1b0baf552d2cd47ee10b,b3C9s_l4z6od7y,0.9980987711569672,6
1b0baf552d2cd47ee10b,g7R2j_e0v1yls8,0.9092976098469375,12
1b0baf552d2cd47ee10b,g7R2j_j1g8gd3v,0.9972122854861087,3
1b0baf552d2cd47ee10b,k4W1c_h5r6nux7,0.9977013017124308,3
1b0baf552d2cd47ee10b,m3D1v_r1d7fr3l,0.9470574200225641,27
1b0baf552d2cd47ee10b,m3D1v_t0v5ts9h,0.9982453840180481,3
1b0baf552d2cd47ee10b,m3D1v_v3d9is1x,0.8496747023119473,6
1b0baf552d2cd47ee10b,r8S3g_l0p5viby,0.8424943590621193,2
1b0baf552d2cd47ee10b,r8S3g_n0m9rsw4,0.9204203487794376,4
1b0baf552d2cd47ee10b,s8Y2f_v4x8by9j,0.9971878116730888,3
1b0baf552d2cd47ee10b,t5V9e_e1k6cixp,0.8990632344444076,10
1b0baf552d2cd47ee10b,y9W5d_c0w4mj5h,0.9980857119395405,24
1b0baf552d2cd47ee10b,y9W5d_e2j7p95s,0.9962464899399748,3
1b0baf552d2cd47ee10b,y9W5d_p8g6dgtv,0.9969738958262028,6
1b25734414fcc7466153,b3C9s_j0v1yls8,0.5543733648723466,4
1b25734414fcc7466153,b3C9s_l4z6od7y,0.7227231852150993,6
1b25734414fcc7466153,g7R2j_e0v1yls8,0.7175383884638175,12
1b25734414fcc7466153,g7R2j_j1g8gd3v,0.652718847303973,3
1b25734414fcc7466153,k4W1c_h5r6nux7,0.6162353805769931,3
1b25734414fcc7466153,m3D1v_r1d7fr3l,0.8255114784381004,27
1b25734414fcc7466153,m3D1v_t0v5ts9h,0.6541509562728407,3
1b25734414fcc7466153,m3D1v_v3d9is1x,0.8803809330595211,6
1b25734414fcc7466153,r8S3g_l0p5viby,0.7297189732106264,2
1b25734414fcc7466153,r8S3g_n0m9rsw4,0.7044143715735726,4
1b25734414fcc7466153,s8Y2f_v4x8by9j,0.802758966064206,3
1b25734414fcc7466153,t5V9e_e1k6cixp,0.7398086410496645,10
1b25734414fcc7466153,y9W5d_c0w4mj5h,0.7327173010172428,24
1b25734414fcc7466153,y9W5d_e2j7p95s,0.8137926331982673,3
1b25734414fcc7466153,y9W5d_p8g6dgtv,0.9058047624568029,6
1b36a3223f9dd94a211f,b3C9s_j0v1yls8,0.9980190012476124,4
1b36a3223f9dd94a211f,b3C9s_l4z6od7y,0.8785190481710885,6
1b36a3223f9dd94a211f,g7R2j_e0v1yls8,0.866893917000489,12
1b36a3223f9dd94a211f,g7R2j_j1g8gd3v,0.7362666909564661,3
1b36a3223f9dd94a211f,k4W1c_h5r6nux7,0.9468967545515771,3
1b36a3223f9dd94a211f,m3D1v_r1d7fr3l,0.7922024771676567,27
1b36a3223f9dd94a211f,m3D1v_t0v5ts9h,0.9656333381176878,3
1b36a3223f9dd94a211f,m3D1v_v3d9is1x,0.8252887385497518,6
1b36a3223f9dd94a211f,r8S3g_l0p5viby,0.6525275946842143,2
1b36a3223f9dd94a211f,r8S3g_n0m9rsw4,0.7620145074990745,4
1b36a3223f9dd94a211f,s8Y2f_v4x8by9j,0.7853480834060187,3
1b36a3223f9dd94a211f,t5V9e_e1k6cixp,0.8315983862004498,10
1b36a3223f9dd94a211f,y9W5d_c0w4mj5h,0.8483232213434038,24
1b36a3223f9dd94a211f,y9W5d_e2j7p95s,0.9960017518097741,3
1b36a3223f9dd94a211f,y9W5d_p8g6dgtv,0.886713019503342,6
1bd9bb053a3ac1bba507,b3C9s_j0v1yls8,0.9994375623346177,4
1bd9bb053a3ac1bba507,b3C9s_l4z6od7y,0.9059670017554899,6
1bd9bb053a3ac1bba507,g7R2j_e0v1yls8,0.9987068672047226,12
1bd9bb053a3ac1bba507,g7R2j_j1g8gd3v,0.998251502471303,3
1bd9bb053a3ac1bba507,k4W1c_h5r6nux7,0.9975116296615252,3
1bd9bb053a3ac1bba507,m3D1v_r1d7fr3l,0.9629788003460729,27
1bd9bb053a3ac1bba507,m3D1v_t0v5ts9h,0.9977257755254509,3
1bd9bb053a3ac1bba507,m3D1v_v3d9is1x,0.9222780013543402,6
1bd9bb053a3ac1bba507,r8S3g_l0p5viby,0.8239498498448765,2
1bd9bb053a3ac1bba507,r8S3g_n0m9rsw4,0.8384692444216268,4
1bd9bb053a3ac1bba507,s8Y2f_v4x8by9j,0.9981903179387528,3
1bd9bb053a3ac1bba507,t5V9e_e1k6cixp,0.9261235011476316,10
1bd9bb053a3ac1bba507,y9W5d_c0w4mj5h,0.9915631877509485,24
1bd9bb053a3ac1bba507,y9W5d_e2j7p95s,0.9980434750606324,3
1bd9bb053a3ac1bba507,y9W5d_p8g6dgtv,0.9976951832591758,6
1c2aef3af32f6323a31d,b3C9s_j0v1yls8,0.9984807144513266,4
1c2aef3af32f6323a31d,b3C9s_l4z6od7y,0.9987344002443701,6
1c2aef3af32f6323a31d,g7R2j_e0v1yls8,0.9306034084154955,12
1c2aef3af32f6323a31d,g7R2j_j1g8gd3v,0.9982635093607735,3
1c2aef3af32f6323a31d,k4W1c_h5r6nux7,0.9981966664090476,3
1c2aef3af32f6323a31d,m3D1v_r1d7fr3l,0.957858162599352,27
1c2aef3af32f6323a31d,m3D1v_t0v5ts9h,0.8889587361698422,3
1c2aef3af32f6323a31d,m3D1v_v3d9is1x,0.9061503253361008,6
1c2aef3af32f6323a31d,r8S3g_l0p5viby,0.7435748562853536,2
1c2aef3af32f6323a31d,r8S3g_n0m9rsw4,0.8384384746363187,4
1c2aef3af32f6323a31d,s8Y2f_v4x8by9j,0.814070792804331,3
1c2aef3af32f6323a31d,t5V9e_e1k6cixp,0.931694754967448,10
1c2aef3af32f6323a31d,y9W5d_c0w4mj5h,0.906017003319606,24
1c2aef3af32f6323a31d,y9W5d_e2j7p95s,0.9980008759048871,3
1c2aef3af32f6323a31d,y9W5d_p8g6dgtv,0.9987282817911151,6
1ca19e51244cdd3f09ff,b3C9s_j0v1yls8,0.7863243037844244,4
1ca19e51244cdd3f09ff,b3C9s_l4z6od7y,0.9141921421272221,6
1ca19e51244cdd3f09ff,g7R2j_e0v1yls8,0.8447223521818497,12
1ca19e51244cdd3f09ff,g7R2j_j1g8gd3v,0.9977930785112561,3
1ca19e51244cdd3f09ff,k4W1c_h5r6nux7,0.99271324419713,3
1ca19e51244cdd3f09ff,m3D1v_r1d7fr3l,0.9074868332453475,27
1ca19e51244cdd3f09ff,m3D1v_t0v5ts9h,0.9964907680360962,3
1ca19e51244cdd3f09ff,m3D1v_v3d9is1x,0.9302260855884203,6
1ca19e51244cdd3f09ff,r8S3g_l0p5viby,0.906148910731307,2
1ca19e51244cdd3f09ff,r8S3g_n0m9rsw4,0.932916501284415,4
1ca19e51244cdd3f09ff,s8Y2f_v4x8by9j,0.70158527375708,3
1ca19e51244cdd3f09ff,t5V9e_e1k6cixp,0.9607098890765828,10
1ca19e51244cdd3f09ff,y9W5d_c0w4mj5h,0.9005310203279859,24
1ca19e51244cdd3f09ff,y9W5d_e2j7p95s,0.8207742778385023,3
1ca19e51244cdd3f09ff,y9W5d_p8g6dgtv,0.8969371308226513,6
1cfe33c5b178a0c2367f,b3C9s_j0v1yls8,0.9987466371508802,4
1cfe33c5b178a0c2367f,b3C9s_l4z6od7y,0.9063155235739864,6
1cfe33c5b178a0c2367f,g7R2j_e0v1yls8,0.7631700112130021,12
1cfe33c5b178a0c2367f,g7R2j_j1g8gd3v,0.998208673298518,3
1cfe33c5b178a0c2367f,k4W1c_h5r6nux7,0.998251502471303,3
1cfe33c5b178a0c2367f,m3D1v_r1d7fr3l,0.889986111614958,27
1cfe33c5b178a0c2367f,m3D1v_t0v5ts9h,0.9969374151237123,3
1cfe33c5b178a0c2367f,m3D1v_v3d9is1x,0.8244350189595377,6
1cfe33c5b178a0c2367f,r8S3g_l0p5viby,0.9065708539888635,2
1cfe33c5b178a0c2367f,r8S3g_n0m9rsw4,0.7930655111366365,4
1cfe33c5b178a0c2367f,s8Y2f_v4x8by9j,0.9967293877130419,3
1cfe33c5b178a0c2367f,t5V9e_e1k6cixp,0.827925980133275,10
1cfe33c5b178a0c2367f,y9W5d_c0w4mj5h,0.9916762821839842,24
1cfe33c5b178a0c2367f,y9W5d_e2j7p95s,0.813774507855542,3
1cfe33c5b178a0c2367f,y9W5d_p8g6dgtv,0.997976402091867,6
1d50eac067378042684b,b3C9s_j0v1yls8,0.9709399833406326,4
1d50eac067378042684b,b3C9s_l4z6od7y,0.9055696473194734,6
1d50eac067378042684b,g7R2j_e0v1yls8,0.7832156618295616,12
1d50eac067378042684b,g7R2j_j1g8gd3v,0.762208673298518,3
1d50eac067378042684b,k4W1c_h5r6nux7,0.6704849245577567,3
1d50eac067378042684b,m3D1v_r1d7fr3l,0.7202063550778504,27
1d50eac067378042684b,m3D1v_t0v5ts9h,0.7358753399651845,3
1d50eac067378042684b,m3D1v_v3d9is1x,0.7493410241830716,6
1d50eac067378042684b,r8S3g_l0p5viby,0.8097425853240541,2
1d50eac067378042684b,r8S3g_n0m9rsw4,0.7124589422267735,4
1d50eac067378042684b,s8Y2f_v4x8by9j,0.7199797198576471,3
1d50eac067378042684b,t5V9e_e1k6cixp,0.6859335738294652,10
1d50eac067378042684b,y9W5d_c0w4mj5h,0.7130226997836804,24
1d50eac067378042684b,y9W5d_e2j7p95s,0.9986915710715849,3
1d50eac067378042684b,y9W5d_p8g6dgtv,0.7082663877940079,6
1d7229e0f5f825007870,b3C9s_j0v1yls8,0.9590237589200609,4
1d7229e0f5f825007870,b3C9s_l4z6od7y,0.8530665342688586,6
1d7229e0f5f825007870,g7R2j_e0v1yls8,0.885196121575353,12
1d7229e0f5f825007870,g7R2j_j1g8gd3v,0.7571009574061973,3
1d7229e0f5f825007870,k4W1c_h5r6nux7,0.7617664118691246,3
1d7229e0f5f825007870,m3D1v_r1d7fr3l,0.8694393361237978,27
