class,title_ID,score_rate,average_tc,average_memory,error_type_count,try_num_count,title_total_score,score_rate_norm,average_tc_norm,average_memory_norm,error_type_count_norm,try_num_count_norm,title_mastery_score
Class12,Question_BW0ItEaymH3TkD6S15JF,0.2947976878612717,3.2890173410404624,315.27797833935017,4,287,1,0.2947976878612717,0.9909359981144165,0.9653287743819545,0.5555555555555556,0.6976744186046512,0.6338053782515016
Class12,Question_EhVPdmlB31M8WKGqL0wc,0.4515905947441217,9.467775467775468,375.9637188208617,6,262,3,0.4515905947441217,0.9474887352047605,0.9408700974541336,0.33333333333333337,0.7241014799154334,0.6305488978593553
Class12,Question_Ej5mBw9rsOUKkFycGvz2,0.35496558505408066,8.012048192771084,370.7482993197279,6,268,3,0.35496558505408066,0.9577249937448393,0.9429721111991938,0.33333333333333337,0.7177589852008457,0.6025503490919474
Class12,Question_FNg8X9v5zcbB1tQrxHR3,0.4465217391304348,4.655652173913044,378.15384615384613,5,304,4,0.4465217391304348,0.9813262121886022,0.9399873922841345,0.4444444444444444,0.6797040169133193,0.6490501956768171
Class12,Question_Jr4Wz5jLqmN01KUwHa7g,0.45865302642796246,24.328651685393258,1758.3033707865168,6,249,3,0.45865302642796246,0.842991296908713,0.38373429118931834,0.33333333333333337,0.7378435517970401,0.5588029734551379
Class12,Question_Mh4CZIsrEfxkP1wXtOYV,0.37606837606837606,4.423076923076923,333.37089201877933,5,188,3,0.37606837606837606,0.9829616149446404,0.9580366374341829,0.4444444444444444,0.8023255813953488,0.6545705047208179
Class12,Question_NixCn84GdK2tySa5rB1V,0.49356223175965663,8.14864864864865,387.05641025641023,6,183,3,0.49356223175965663,0.9567644583430065,0.9363993180926337,0.33333333333333337,0.8076109936575053,0.6612503584039294
Class12,Question_Ou3f2Wt9BqExm5DpN7Zk,0.5963963963963964,4.7405405405405405,371.8048780487805,5,148,3,0.5963963963963964,0.9807293014328828,0.9425462695174798,0.4444444444444444,0.8446088794926004,0.7271300709446524
Class12,Question_QRm48lXxzdP7Tn1WgNOf,0.4791666666666667,4.68,374.159509202454,5,232,3,0.4791666666666667,0.9811550052276594,0.9415972630092799,0.4444444444444444,0.7558139534883721,0.6741924069330232
Class12,Question_TmKaGvfNoXYq4FZ2JrBu,0.2883480825958702,25.46206896551724,2503.6939313984167,6,326,3,0.2883480825958702,0.8350214302225873,0.08331335601743806,0.33333333333333337,0.6564482029598309,0.4597963536836552
Class12,Question_UXqN1F7G3Sbldz02vZne,0.5739910313901345,5.817757009345795,688.4646464646464,5,162,3,0.5739910313901345,0.9731546228047806,0.814920258690738,0.4444444444444444,0.8298097251585623,0.7031710937676716
Class12,Question_VgKw8PjY1FR6cm2QI9XW,0.3252279635258359,3.055045871559633,317.82716049382714,5,239,1,0.3252279635258359,0.9925812186812982,0.9643013563715322,0.4444444444444444,0.7484143763213531,0.6310865325843232
Class12,Question_X3wF8QlTyi4mZkDp9Kae,0.7679012345679013,4.2444444444444445,369.6747967479675,4,134,3,0.7679012345679013,0.9842177075289685,0.943404773837493,0.5555555555555556,0.8594080338266384,0.8045471071363522
Class12,Question_YWXHr4G6Cl7bEm9iF2kQ,0.3740350877192982,5.322105263157895,956.7064220183486,6,324,3,0.3740350877192982,0.9766399043591882,0.706808552798118,0.33333333333333337,0.6585623678646935,0.5765985027070444
Class12,Question_ZTbD7mxr2OUp8Fz6iNjy,0.6688311688311688,3.9586206896551723,417.72222222222223,4,124,3,0.6688311688311688,0.9862275385606157,0.9240398217488491,0.5555555555555556,0.8699788583509513,0.7754057233176601
Class12,Question_bumGRTJ0c8p4v5D6eHZa,0.5978987583572111,5.43839541547278,443.07788161993767,5,179,3,0.5978987583572111,0.9758221852127521,0.9138205202032162,0.4444444444444444,0.8118393234672304,0.7171728701523703
Class12,Question_fZrP3FJ4ebUogW9V7taS,0.20378151260504201,3.296218487394958,329.5854922279793,5,413,1,0.20378151260504201,0.9908853617094144,0.959562298483899,0.4444444444444444,0.5644820295983086,0.5570530507803361
Class12,Question_h7pXNg80nJbw1C4kAPRm,0.4009132420091324,14.271978021978022,391.7245901639344,5,267,3,0.4009132420091324,0.9137069546005768,0.9345178628563107,0.4444444444444444,0.7188160676532769,0.6291192522280304
Class12,Question_hZ5wXofebmTlzKB1jNcP,0.45416666666666666,3.808333333333333,349.56190476190477,5,190,3,0.45416666666666666,0.987284316338315,0.9515110393830397,0.4444444444444444,0.8002114164904863,0.6777891393929532
Class12,Question_lU2wvHSZq7m43xiVroBc,0.4707792207792208,6.241042345276873,403.56643356643355,6,216,3,0.4707792207792208,0.9701782011843217,0.9297451465688689,0.33333333333333337,0.7727272727272727,0.6494560423396387
Class12,Question_n2BTxIGw1Mc3Zo6RLdUe,0.24817518248175183,4.033078880407125,338.77777777777777,6,339,3,0.24817518248175183,0.985703969823497,0.9558574554564122,0.33333333333333337,0.642706131078224,0.5623869871371776
Class12,Question_oCjnFLbIs4Uxwek9rBpu,0.43243243243243246,45.44903581267218,370.3839541547278,5,241,3,0.43243243243243246,0.6944787862861773,0.9431189562506053,0.4444444444444444,0.7463002114164905,0.6010863137842127
Class12,Question_pVKXjZn0BkSwYcsa7C31,0.3669821240799159,6.8765822784810124,469.8901098901099,6,255,3,0.3669821240799159,0.9657092658414689,0.903014165633399,0.33333333333333337,0.7315010570824525,0.6065047850387657
Class12,Question_q7OpB2zCMmW9wS8uNt3H,0.17467948717948717,3.3365384615384617,318.23275862068965,4,498,1,0.17467948717948717,0.9906018431639088,0.9641378847970117,0.5555555555555556,0.4746300211416491,0.55297511860577
Class12,Question_rvB9mVE6Kbd8jAY4NwPx,0.6140350877192983,3.4176470588235293,339.15942028985506,4,124,1,0.6140350877192983,0.9900315106669577,0.9557036389118541,0.5555555555555556,0.8699788583509513,0.7628940751216678
Class12,Question_s6VmP1G4UbEQWRYHK9Fd,0.375,5.0294840294840295,370.1424501424501,6,229,2,0.375,0.9786975333214494,0.9432162916141718,0.33333333333333337,0.7589852008456659,0.6210248426615069
Class12,Question_tgOjrpZLw4RdVzQx85h6,0.4757085020242915,4.744939271255061,368.75,4,189,2,0.4757085020242915,0.9806983708144799,0.9437775023352086,0.5555555555555556,0.8012684989429175,0.7045947859033989
Class12,Question_x2Fy7rZ3SwYl9jMQkpOD,0.3298059964726631,8.671957671957673,488.2130177514793,5,297,3,0.3298059964726631,0.9530846987129403,0.8956293322243711,0.4444444444444444,0.6871035940803383,0.6054312796117807
Class12,Question_x2L7AqbMuTjCwPFy6vNr,0.5265306122448979,4.163265306122449,358.63157894736844,3,175,2,0.5265306122448979,0.9847885360503495,0.9478556134298797,0.6666666666666667,0.8160676532769556,0.7462493162152518
Class12,Question_xqlJkmRaP0otZcX4fK3W,0.38910505836575876,4.003921568627451,964.7437185929648,6,215,3,0.38910505836575876,0.9859089957145654,0.7035692145494317,0.33333333333333337,0.773784355179704,0.6056937758101913
Class13,Question_3MwAFlmNO8EKrpY5zjUd,0.40281329923273657,4.260869565217392,361.8151815181518,6,333,2,0.40281329923273657,0.9841022107696024,0.9465724997012255,0.33333333333333337,0.6490486257928119,0.608798073719093
Class13,Question_3oPyUzDmQtcMfLpGZ0jW,0.1870860927152318,4.079470198675497,359.30394431554527,5,476,2,0.1870860927152318,0.9853777593196725,0.9475846244432213,0.4444444444444444,0.4978858350951374,0.5364258980307426
Class13,Question_4nHcauCQ0Y6Pm8DgKlLo,0.3251304996271439,17.814317673378078,420.87179487179486,5,299,3,0.3251304996271439,0.8887982336257676,0.9227704233813683,0.4444444444444444,0.6849894291754757,0.5934626136754175
Class13,Question_5fgqjSBwTPG7KUV3it6O,0.41676841676841675,104.84493284493284,824.6336633663366,5,308,3,0.41676841676841675,0.27682379782668853,0.7600389312890877,0.4444444444444444,0.6754756871035941,0.48038320403437923
Class13,Question_62XbhBvJ8NUSnApgDL94,0.3619047619047619,4.548309178743962,771.6639566395664,7,264,3,0.3619047619047619,0.982081017480695,0.7813877511850268,0.2222222222222222,0.7219873150105709,0.5719683146326289
Class13,Question_6RQj2gF3OeK5AmDvThUV,0.3485309017223911,5.5,379.7977528089888,5,242,3,0.3485309017223911,0.9753889993644806,0.9393248349608062,0.4444444444444444,0.7452431289640592,0.6315070685673948
Class13,Question_7NJzCXUPcvQF4Mkfh9Wr,0.30513595166163143,10.76774193548387,482.859375,9,284,3,0.30513595166163143,0.9383477421867819,0.8977870552315624,0.0,0.7008456659619451,0.5091581726513911
Class13,Question_Az73sM0rHfWVKuc4X2kL,0.3672687465790914,4.231527093596059,373.7118644067797,4,321,3,0.3672687465790914,0.9843085386518082,0.9417776810011994,0.5555555555555556,0.6617336152219873,0.6446779339597176
Class13,Question_BW0ItEaymH3TkD6S15JF,0.23044397463002114,3.397463002114165,335.5252225519288,4,393,1,0.23044397463002114,0.9901734391905296,0.9571683597450923,0.5555555555555556,0.5856236786469344,0.5911205630421195
Class13,Question_EhVPdmlB31M8WKGqL0wc,0.38762626262626265,8.72848948374761,374.15602836879435,7,286,3,0.38762626262626265,0.9526871831541148,0.9415986659185177,0.2222222222222222,0.6987315010570825,0.5851759266664145
Class13,Question_Ej5mBw9rsOUKkFycGvz2,0.27007818052594174,4.71002132196162,383.40860215053766,5,365,3,0.27007818052594174,0.9809439038636947,0.9378695244252631,0.4444444444444444,0.6152219873150105,0.5829324737249388
Class13,Question_FNg8X9v5zcbB1tQrxHR3,0.3352017937219731,4.780269058295964,383.63243243243244,6,282,4,0.3352017937219731,0.980449941839818,0.9377793122517263,0.33333333333333337,0.7029598308668077,0.5976870905497564
Class13,Question_Jr4Wz5jLqmN01KUwHa7g,0.26896112173358827,24.91683569979716,996.1546391752578,6,373,3,0.26896112173358827,0.8388553548651997,0.690909410904755,0.33333333333333337,0.6067653276955602,0.5055700807893707
Class13,Question_Mh4CZIsrEfxkP1wXtOYV,0.2028985507246377,4.210416666666666,405.192118226601,6,411,3,0.2028985507246377,0.9844569811462583,0.9290899334071927,0.33333333333333337,0.5665961945031712,0.5306558603546632
Class13,Question_NixCn84GdK2tySa5rB1V,0.4196642685851319,5.348837209302325,371.44444444444446,4,220,3,0.4196642685851319,0.9764519329467456,0.9426915380601792,0.5555555555555556,0.7684989429175475,0.6802697206655273
Class13,Question_Ou3f2Wt9BqExm5DpN7Zk,0.38242894056847543,4.404669260700389,427.64021164021165,6,217,3,0.38242894056847543,0.9830910523704826,0.9200424922769932,0.33333333333333337,0.7716701902748414,0.6243518465939735
Class13,Question_QRm48lXxzdP7Tn1WgNOf,0.43216531895777177,4.762803234501348,381.8204334365325,4,240,3,0.43216531895777177,0.9805727565256778,0.9385096172242388,0.5555555555555556,0.7473572938689218,0.6801976785997865
Class13,Question_TmKaGvfNoXYq4FZ2JrBu,0.23943661971830985,7.033980582524272,1314.3068181818182,7,378,3,0.23943661971830985,0.9646024859098008,0.5626819014690843,0.2222222222222222,0.6014799154334038,0.48576010077548676
Class13,Question_UXqN1F7G3Sbldz02vZne,0.5285171102661597,7.254752851711027,468.94827586206895,5,175,3,0.5285171102661597,0.9630500783505836,0.9033937608073015,0.4444444444444444,0.8160676532769556,0.6936069443749748
Class13,Question_VgKw8PjY1FR6cm2QI9XW,0.286144578313253,3.602409638554217,325.4222222222222,3,280,1,0.286144578313253,0.9887323129620513,0.9612402556980014,0.6666666666666667,0.7050739957716702,0.6540619941438537
Class13,Question_X3wF8QlTyi4mZkDp9Kae,0.4088050314465409,4.449056603773585,376.0722891566265,5,212,3,0.4088050314465409,0.9827789332480301,0.9408263394519185,0.4444444444444444,0.7769556025369979,0.6575599394250485
Class13,Question_YWXHr4G6Cl7bEm9iF2kQ,0.3628158844765343,4.406137184115524,682.9398663697104,5,338,3,0.3628158844765343,0.9830807303521675,0.8171469565997874,0.4444444444444444,0.6437632135306555,0.6048171386683926
Class13,Question_ZTbD7mxr2OUp8Fz6iNjy,0.4320388349514563,3.7463414634146344,339.8561151079137,5,183,3,0.4320388349514563,0.9877202254668768,0.9554228442253762,0.4444444444444444,0.8076109936575053,0.6731090676217398
Class13,Question_bumGRTJ0c8p4v5D6eHZa,0.4401294498381877,4.630718954248366,390.5587044534413,7,218,3,0.4401294498381877,0.9815015354700345,0.9349877594366515,0.2222222222222222,0.7706131078224101,0.6204049839980549
Class13,Question_fZrP3FJ4ebUogW9V7taS,0.17012448132780084,3.4107883817427385,327.2470588235294,5,445,1,0.17012448132780084,0.9900797389258131,0.9605047766789881,0.4444444444444444,0.5306553911205074,0.5401237369643921
Class13,Question_h7pXNg80nJbw1C4kAPRm,0.3009478672985782,11.276807980049876,371.956678700361,5,329,3,0.3009478672985782,0.9347681351164003,0.9424850880428042,0.4444444444444444,0.6532769556025371,0.5910307760265303
Class13,Question_hZ5wXofebmTlzKB1jNcP,0.33935018050541516,3.888086642599278,340.79187817258884,5,213,3,0.33935018050541516,0.9867235138397353,0.9550456958821529,0.4444444444444444,0.7758985200845666,0.6387229194135892
Class13,Question_lU2wvHSZq7m43xiVroBc,0.33410138248847926,4.923611111111111,380.1910447761194,7,305,3,0.33410138248847926,0.9794420014532665,0.9391663232398314,0.2222222222222222,0.678646934460888,0.5702092786978022
Class13,Question_n2BTxIGw1Mc3Zo6RLdUe,0.25879396984924624,4.969309462915601,329.63106796116506,6,314,3,0.25879396984924624,0.9791206636917515,0.9595439297184378,0.33333333333333337,0.6691331923890063,0.569910021809436
Class13,Question_oCjnFLbIs4Uxwek9rBpu,0.2669649515287099,33.84526558891455,379.6734693877551,7,344,3,0.2669649515287099,0.7760731852436973,0.9393749259380823,0.2222222222222222,0.6374207188160677,0.5011702033088187
Class13,Question_pVKXjZn0BkSwYcsa7C31,0.3010752688172043,4.605,691.5190615835777,6,322,3,0.3010752688172043,0.9816823838127063,0.8136892124514629,0.33333333333333337,0.6606765327695561,0.5668299518734268
Class13,Question_q7OpB2zCMmW9wS8uNt3H,0.1540785498489426,3.528700906344411,325.00892857142856,4,573,1,0.1540785498489426,0.9892506117206967,0.9614068288633096,0.5555555555555556,0.39534883720930236,0.5303952487381247
Class13,Question_rvB9mVE6Kbd8jAY4NwPx,0.575,3.6375,319.54887218045116,3,135,1,0.575,0.9884855675598105,0.9636074406415459,0.6666666666666667,0.8583509513742071,0.7715613811842914
Class13,Question_s6VmP1G4UbEQWRYHK9Fd,0.34463894967177244,4.44789356984479,432.35668789808915,7,314,2,0.34463894967177244,0.9827871113705332,0.9181415717623245,0.2222222222222222,0.6691331923890063,0.5700343472741165
Class13,Question_tgOjrpZLw4RdVzQx85h6,0.351027397260274,3.75,355.5854922279793,3,254,2,0.351027397260274,0.9876944996822403,0.9490833030052646,0.6666666666666667,0.7325581395348837,0.6776004106553668
Class13,Question_x2Fy7rZ3SwYl9jMQkpOD,0.2695195195195195,19.756756756756758,371.95800524934384,5,348,3,0.2695195195195195,0.8751395566213418,0.9424845533927737,0.4444444444444444,0.6331923890063424,0.565659589209559
Class13,Question_x2L7AqbMuTjCwPFy6vNr,0.4522184300341297,5.112627986348123,370.27555555555557,3,219,2,0.4522184300341297,0.9781128887571002,0.9431626450363981,0.6666666666666667,0.7695560253699789,0.7128489096726279
Class13,Question_xqlJkmRaP0otZcX4fK3W,0.2648809523809524,4.0,705.8410041841004,4,292,3,0.2648809523809524,0.9859365710654175,0.807916921230073,0.5555555555555556,0.6923890063424947,0.6070322044299865
Class14,Question_3MwAFlmNO8EKrpY5zjUd,0.4011406844106464,3.7015209125475286,358.5945945945946,3,237,2,0.4011406844106464,0.988035390782841,0.947870519540091,0.6666666666666667,0.7505285412262157,0.6961753770123477
Class14,Question_3oPyUzDmQtcMfLpGZ0jW,0.26436781609195403,4.427586206896552,356.0110497237569,5,312,2,0.26436781609195403,0.9829299069483688,0.9489117870408741,0.4444444444444444,0.6712473572938689,0.59392586526901
Class14,Question_4nHcauCQ0Y6Pm8DgKlLo,0.4267068273092369,13.545180722891565,372.47058823529414,3,181,3,0.4267068273092369,0.9188175856833514,0.942277962823843,0.6666666666666667,0.8097251585623679,0.7012817266576326
Class14,Question_5fgqjSBwTPG7KUV3it6O,0.4349593495934959,122.84104938271605,1304.5314183123878,6,243,3,0.4349593495934959,0.15028024481289892,0.5666217618934537,0.33333333333333337,0.7441860465116279,0.4327099059989662
Class14,Question_62XbhBvJ8NUSnApgDL94,0.3151750972762646,8.365217391304348,375.79661016949154,7,224,3,0.3151750972762646,0.9552416087821113,0.9409374486388317,0.2222222222222222,0.7642706131078224,0.5769931628691938
Class14,Question_6RQj2gF3OeK5AmDvThUV,0.44363636363636366,8.099630996309964,386.18009478672985,5,169,3,0.44363636363636366,0.957109136478109,0.9367525067789659,0.4444444444444444,0.8224101479915433,0.6715589055516251
Class14,Question_7NJzCXUPcvQF4Mkfh9Wr,0.4924506387921022,6.854092526690391,385.2050209205021,5,195,3,0.4924506387921022,0.9658674073545008,0.9371454988803326,0.4444444444444444,0.7949260042283298,0.6824973127311189
Class14,Question_Az73sM0rHfWVKuc4X2kL,0.4613756613756614,6.825396825396825,386.834008097166,4,216,3,0.4613756613756614,0.9660691873324359,0.9364889546780628,0.5555555555555556,0.7727272727272727,0.6909319970035576
Class14,Question_BW0ItEaymH3TkD6S15JF,0.3542600896860987,3.9192825112107625,332.4810126582278,4,198,1,0.3542600896860987,0.9865041533991002,0.9583952928878656,0.5555555555555556,0.7917547568710359,0.6688804493597545
Class14,Question_EhVPdmlB31M8WKGqL0wc,0.4738015607580825,12.366782006920415,380.20071684587816,5,191,3,0.4738015607580825,0.9271037489826831,0.9391624250253978,0.4444444444444444,0.7991543340380549,0.670197216223001
Class14,Question_Ej5mBw9rsOUKkFycGvz2,0.3495670995670996,6.493288590604027,595.1407407407407,6,253,3,0.3495670995670996,0.968404477611735,0.8525333658495577,0.33333333333333337,0.733615221987315,0.5971940730415624
Class14,Question_FNg8X9v5zcbB1tQrxHR3,0.2794943820224719,5.120786516853933,397.4307692307692,6,293,4,0.2794943820224719,0.9780555203001107,0.9322180542162476,0.33333333333333337,0.6913319238900635,0.5776142755330679
Class14,Question_Jr4Wz5jLqmN01KUwHa7g,0.46720214190093706,24.408906882591094,880.6169154228855,5,193,3,0.46720214190093706,0.8424269652775017,0.7374755372437097,0.4444444444444444,0.7970401691331924,0.6306905120656798
Class14,Question_Mh4CZIsrEfxkP1wXtOYV,0.40782122905027934,4.033519553072626,552.6575342465753,4,159,3,0.40782122905027934,0.9857008711391396,0.8696557246484137,0.5555555555555556,0.8329809725158562,0.6841594210220354
Class14,Question_NixCn84GdK2tySa5rB1V,0.4395833333333333,3.9125,370.9026548672566,4,145,3,0.4395833333333333,0.9865518460813055,0.9429099000036301,0.5555555555555556,0.8477801268498943,0.7041434956977142
Class14,Question_Ou3f2Wt9BqExm5DpN7Zk,0.30428769017980634,11.240343347639485,396.95652173913044,6,222,3,0.30428769017980634,0.935024543999665,0.9324091941131951,0.33333333333333337,0.766384778012685,0.5914757575343981
Class14,Question_QRm48lXxzdP7Tn1WgNOf,0.4500768049155146,5.405529953917051,377.910447761194,5,207,3,0.4500768049155146,0.9760532857542478,0.9400854911555233,0.4444444444444444,0.7822410147991543,0.669579339589776
Class14,Question_TmKaGvfNoXYq4FZ2JrBu,0.29215686274509806,4.510385756676558,627.3451957295374,7,262,3,0.29215686274509806,0.9823476841562956,0.8395537374565006,0.2222222222222222,0.7241014799154334,0.5573367098279698
Class14,Question_UXqN1F7G3Sbldz02vZne,0.5555555555555556,5.706521739130435,490.9003984063745,4,152,3,0.5555555555555556,0.973936797463627,0.8945462149269858,0.5555555555555556,0.8403805496828752,0.7300958686997768
Class14,Question_VgKw8PjY1FR6cm2QI9XW,0.2601880877742947,3.7241379310344827,320.0780487804878,3,274,1,0.2601880877742947,0.9878763543667393,0.9633941622108081,0.6666666666666667,0.7114164904862579,0.6475877448573021
Class14,Question_X3wF8QlTyi4mZkDp9Kae,0.3872752420470263,3.7012448132780085,445.18840579710144,3,191,3,0.3872752420470263,0.9880373322340689,0.9129698981528298,0.6666666666666667,0.7991543340380549,0.698251229017149
Class14,Question_YWXHr4G6Cl7bEm9iF2kQ,0.3061032863849765,3.9183098591549297,369.9714285714286,4,276,3,0.3061032863849765,0.9865109928106328,0.9432852198553058,0.5555555555555556,0.7093023255813953,0.6364332826905403
Class14,Question_ZTbD7mxr2OUp8Fz6iNjy,0.47586206896551725,3.760869565217391,623.8938053097345,4,127,3,0.47586206896551725,0.987618068003248,0.8409447799412744,0.5555555555555556,0.8668076109936576,0.7088493455942748
Class14,Question_bumGRTJ0c8p4v5D6eHZa,0.41068917018284107,4.8354430379746836,398.7912087912088,5,187,3,0.41068917018284107,0.9800619741686931,0.9316697449853706,0.4444444444444444,0.8033826638477801,0.6619515420455729
Class14,Question_fZrP3FJ4ebUogW9V7taS,0.18773946360153257,3.7452107279693485,320.9066666666667,5,420,1,0.18773946360153257,0.987728176475666,0.9630601974768548,0.4444444444444444,0.5570824524312896,0.5504788734984253
Class14,Question_h7pXNg80nJbw1C4kAPRm,0.367816091954023,4.2239747634069404,385.92139737991266,6,234,3,0.367816091954023,0.9843616444812607,0.9368567717388263,0.33333333333333337,0.7536997885835095,0.6183094580397103
Class14,Question_hZ5wXofebmTlzKB1jNcP,0.34101382488479265,3.834101382488479,346.08,5,185,3,0.34101382488479265,0.9871031227742769,0.9529143803160026,0.4444444444444444,0.8054968287526427,0.6450044646913109
Class14,Question_lU2wvHSZq7m43xiVroBc,0.4117647058823529,4.3468634686346865,465.3220338983051,6,195,3,0.4117647058823529,0.9834975261948441,0.9048552751589444,0.33333333333333337,0.7949260042283298,0.6363663120319019
Class14,Question_n2BTxIGw1Mc3Zo6RLdUe,0.22714681440443213,4.28808864265928,328.51485148514854,3,284,3,0.22714681440443213,0.983910813988968,0.9599938076955669,0.6666666666666667,0.7008456659619451,0.6344280544144023
Class14,Question_oCjnFLbIs4Uxwek9rBpu,0.43306010928961747,21.521186440677965,389.8545454545455,5,193,3,0.43306010928961747,0.862732590886395,0.9352715624737926,0.4444444444444444,0.7970401691331924,0.6442886299270709
Class14,Question_pVKXjZn0BkSwYcsa7C31,0.23486682808716708,8.062034739454095,561.2048192771084,6,317,3,0.23486682808716708,0.9573735026213585,0.8662108415257384,0.33333333333333337,0.6659619450317125,0.548414888776005
Class14,Question_q7OpB2zCMmW9wS8uNt3H,0.12060301507537688,3.646566164154104,326.6094808126411,4,524,1,0.12060301507537688,0.9884218168821653,0.9607617450287333,0.5555555555555556,0.4471458773784355,0.5304817289887177
Class14,Question_rvB9mVE6Kbd8jAY4NwPx,0.42021276595744683,3.877659574468085,321.0275229357798,4,151,1,0.42021276595744683,0.9867968340055648,0.963011487773101,0.5555555555555556,0.8414376321353065,0.6991229829038297
Class14,Question_s6VmP1G4UbEQWRYHK9Fd,0.391304347826087,4.260869565217392,352.12631578947367,5,193,2,0.391304347826087,0.9841022107696024,0.9504774835536838,0.4444444444444444,0.7970401691331924,0.6575564175726423
Class14,Question_tgOjrpZLw4RdVzQx85h6,0.3524305555555556,3.8993055555555554,350.3529411764706,3,226,2,0.3524305555555556,0.9866446256471934,0.9511922214210523,0.6666666666666667,0.7621564482029598,0.6839419369121358
Class14,Question_x2Fy7rZ3SwYl9jMQkpOD,0.23475355054302421,18.31328320802005,376.64,5,334,3,0.23475355054302421,0.8852896504571459,0.9405975302457308,0.4444444444444444,0.6479915433403806,0.5600309458358745
Class14,Question_x2L7AqbMuTjCwPFy6vNr,0.4,3.785185185185185,354.7165775401069,4,203,2,0.4,0.9874470875065393,0.9494335088931697,0.5555555555555556,0.7864693446088795,0.6808377484235119
Class14,Question_xqlJkmRaP0otZcX4fK3W,0.2601626016260163,3.4146341463414633,537.710843373494,4,218,3,0.2601626016260163,0.9900526966072465,0.8756798133437815,0.5555555555555556,0.7706131078224101,0.6288610338192255
Class15,Question_3MwAFlmNO8EKrpY5zjUd,0.3538175046554935,3.4394785847299816,339.4869109947644,3,299,2,0.3538175046554935,0.9898779976103983,0.9555716476189294,0.6666666666666667,0.6849894291754757,0.6700092348490492
Class15,Question_3oPyUzDmQtcMfLpGZ0jW,0.19322709163346613,3.541832669322709,339.17277486910996,6,388,2,0.19322709163346613,0.9891582729129812,0.955698256505099,0.33333333333333337,0.5909090909090908,0.5362180925716309
Class15,Question_4nHcauCQ0Y6Pm8DgKlLo,0.41804180418041803,10.942372881355933,383.9668049792531,6,203,3,0.41804180418041803,0.9371197872382565,0.9376445473130219,0.33333333333333337,0.7864693446088795,0.6305614890215214
Class15,Question_5fgqjSBwTPG7KUV3it6O,0.48148148148148145,120.90923317683881,900.6968641114983,5,232,3,0.48148148148148145,0.16386422477591367,0.7293825491083565,0.4444444444444444,0.7558139534883721,0.4902072238970262
Class15,Question_62XbhBvJ8NUSnApgDL94,0.4083333333333333,5.489270386266094,581.4368932038835,6,195,3,0.4083333333333333,0.9754644469446018,0.8580565410948894,0.33333333333333337,0.7949260042283298,0.629050411010742
Class15,Question_6RQj2gF3OeK5AmDvThUV,0.4225941422594142,7.575221238938053,376.83516483516485,5,181,3,0.4225941422594142,0.9607966361558098,0.9405188713447584,0.4444444444444444,0.8097251585623679,0.6638233776448246
Class15,Question_7NJzCXUPcvQF4Mkfh9Wr,0.48302469135802467,12.583333333333334,375.10614525139664,7,164,3,0.48302469135802467,0.9255810218878342,0.941215732437096,0.2222222222222222,0.8276955602536997,0.6341287415238683
Class15,Question_Az73sM0rHfWVKuc4X2kL,0.5437997724687145,6.359589041095891,374.24719101123594,5,163,3,0.5437997724687145,0.9693446146682816,0.9415619238832112,0.4444444444444444,0.8287526427061311,0.7058044644927068
Class15,Question_BW0ItEaymH3TkD6S15JF,0.2292134831460674,3.0741573033707863,296.5276073619632,5,341,1,0.2292134831460674,0.9924468325497411,0.9728858917932913,0.4444444444444444,0.6405919661733614,0.5815492827566588
Class15,Question_EhVPdmlB31M8WKGqL0wc,0.4437627811860941,4.60248447204969,387.3643410852713,5,203,3,0.4437627811860941,0.9817000722869874,0.936275210178658,0.4444444444444444,0.7864693446088795,0.6692791276417562
Class15,Question_Ej5mBw9rsOUKkFycGvz2,0.32947976878612717,5.334310850439882,373.8006430868167,6,252,3,0.32947976878612717,0.9765540781545157,0.9417418997940183,0.33333333333333337,0.7346723044397463,0.6019300638007591
Class15,Question_FNg8X9v5zcbB1tQrxHR3,0.4328231292517007,4.336734693877551,374.25396825396825,5,201,4,0.4328231292517007,0.9835687488468399,0.9415591923949056,0.4444444444444444,0.7885835095137421,0.667322198576006
Class15,Question_Jr4Wz5jLqmN01KUwHa7g,0.37149270482603813,22.022813688212928,1442.3372549019607,5,199,3,0.37149270482603813,0.8592052913127158,0.511080733487624,0.4444444444444444,0.7906976744186046,0.5814253668317269
Class15,Question_Mh4CZIsrEfxkP1wXtOYV,0.29044117647058826,4.136029411764706,327.19354838709677,3,234,3,0.29044117647058826,0.9849800510827345,0.9605263434336588,0.6666666666666667,0.7536997885835095,0.6642542885511244
Class15,Question_NixCn84GdK2tySa5rB1V,0.4317862165963432,4.639830508474576,377.56345177664974,4,173,3,0.4317862165963432,0.9814374656223624,0.9402253438229519,0.5555555555555556,0.8181818181818181,0.6945933672331455
Class15,Question_Ou3f2Wt9BqExm5DpN7Zk,0.6549707602339181,4.871345029239766,392.9548387096774,3,106,3,0.6549707602339181,0.9798095216173099,0.9340220255890631,0.6666666666666667,0.8890063424947146,0.7969899367848201
Class15,Question_QRm48lXxzdP7Tn1WgNOf,0.45119705340699817,5.176795580110498,381.53846153846155,5,202,3,0.45119705340699817,0.9776616805597101,0.9386232626951998,0.4444444444444444,0.7875264270613108,0.6711479527047125
Class15,Question_TmKaGvfNoXYq4FZ2JrBu,0.2990063233965673,17.238482384823847,610.7543252595156,4,292,3,0.2990063233965673,0.8928473429550713,0.8462404934811917,0.5555555555555556,0.6923890063424947,0.6024843273377136
