student_ID,knowledge,knowledge_mastery_score,knowledge_total_score
45b6cc87a7e957f83027,g7R2j,0.816512264,15
45b6cc87a7e957f83027,k4W1c,0.998930191,3
45b6cc87a7e957f83027,m3D1v,0.944096797,36
45b6cc87a7e957f83027,r8S3g,0.89830094,5
45b6cc87a7e957f83027,s8Y2f,0.998716045,3
45b6cc87a7e957f83027,t5V9e,0.924588649,10
45b6cc87a7e957f83027,y9W5d,0.922943369,33
460fa4961434cf281423,b3C9s,0.826792537,10
460fa4961434cf281423,g7R2j,0.828840381,15
460fa4961434cf281423,k4W1c,0.999223416,3
460fa4961434cf281423,m3D1v,0.854839946,36
460fa4961434cf281423,r8S3g,0.775551149,5
460fa4961434cf281423,s8Y2f,0.703110333,3
460fa4961434cf281423,t5V9e,0.919601375,10
460fa4961434cf281423,y9W5d,0.769894229,33
46a60ed041c8ebf98061,b3C9s,0.92382174,10
46a60ed041c8ebf98061,g7R2j,0.914229387,15
46a60ed041c8ebf98061,k4W1c,0.998196436,3
46a60ed041c8ebf98061,m3D1v,0.96744121,36
46a60ed041c8ebf98061,r8S3g,0.90587448,5
46a60ed041c8ebf98061,s8Y2f,0.653033012,3
46a60ed041c8ebf98061,t5V9e,0.786589498,10
46a60ed041c8ebf98061,y9W5d,0.928725349,33
46a7a18ca160c829a15f,b3C9s,0.698490045,10
46a7a18ca160c829a15f,g7R2j,0.685016449,15
46a7a18ca160c829a15f,k4W1c,0.946398561,3
46a7a18ca160c829a15f,m3D1v,0.835234888,36
46a7a18ca160c829a15f,r8S3g,0.685291776,5
46a7a18ca160c829a15f,s8Y2f,0.81301345,3
46a7a18ca160c829a15f,t5V9e,0.742580225,10
46a7a18ca160c829a15f,y9W5d,0.767927839,33
46e2d5243b6eef040f97,b3C9s,0.905544529,10
46e2d5243b6eef040f97,g7R2j,0.873442058,15
46e2d5243b6eef040f97,k4W1c,0.653398102,3
46e2d5243b6eef040f97,m3D1v,0.937192209,36
46e2d5243b6eef040f97,r8S3g,0.924678338,5
46e2d5243b6eef040f97,s8Y2f,0.607810873,3
46e2d5243b6eef040f97,t5V9e,0.936282683,10
46e2d5243b6eef040f97,y9W5d,0.78301369,33
4738a118c8b8fa271fd6,b3C9s,0.943186403,10
4738a118c8b8fa271fd6,g7R2j,0.818631357,15
4738a118c8b8fa271fd6,k4W1c,0.998746637,3
4738a118c8b8fa271fd6,m3D1v,0.839879465,36
4738a118c8b8fa271fd6,r8S3g,0.843305956,5
4738a118c8b8fa271fd6,s8Y2f,0.703333541,3
4738a118c8b8fa271fd6,t5V9e,0.756863862,10
4738a118c8b8fa271fd6,y9W5d,0.883192652,33
47b08a7751ab609be9e5,b3C9s,0.998398681,10
47b08a7751ab609be9e5,g7R2j,0.840314385,15
47b08a7751ab609be9e5,k4W1c,0.998202555,3
47b08a7751ab609be9e5,m3D1v,0.853150729,36
47b08a7751ab609be9e5,r8S3g,0.729694181,5
47b08a7751ab609be9e5,s8Y2f,0.735988416,3
47b08a7751ab609be9e5,t5V9e,0.900513361,10
47b08a7751ab609be9e5,y9W5d,0.948370704,33
47eeab842793b09300c3,b3C9s,0.759370506,10
47eeab842793b09300c3,g7R2j,0.710638312,15
47eeab842793b09300c3,k4W1c,0.813875002,3
47eeab842793b09300c3,m3D1v,0.793229221,36
47eeab842793b09300c3,r8S3g,0.754067953,5
47eeab842793b09300c3,s8Y2f,0.814019016,3
47eeab842793b09300c3,t5V9e,0.770053976,10
47eeab842793b09300c3,y9W5d,0.8666312,33
47vclaej1xmb0rc8kgka,b3C9s,0.728677805,10
47vclaej1xmb0rc8kgka,g7R2j,0.724689428,15
47vclaej1xmb0rc8kgka,k4W1c,0.574491469,3
47vclaej1xmb0rc8kgka,m3D1v,0.720532155,36
47vclaej1xmb0rc8kgka,r8S3g,0.718345295,5
47vclaej1xmb0rc8kgka,s8Y2f,0.72905638,3
47vclaej1xmb0rc8kgka,t5V9e,0.74566007,10
47vclaej1xmb0rc8kgka,y9W5d,0.78872969,33
4884f3bdc068ef01e042,b3C9s,0.99842252,10
4884f3bdc068ef01e042,g7R2j,0.752483728,15
4884f3bdc068ef01e042,k4W1c,0.998425648,3
4884f3bdc068ef01e042,m3D1v,0.6704989,36
4884f3bdc068ef01e042,r8S3g,0.682744928,5
4884f3bdc068ef01e042,s8Y2f,0.64203008,3
4884f3bdc068ef01e042,t5V9e,0.778965111,10
4884f3bdc068ef01e042,y9W5d,0.717441692,33
488934d01a504bc212b4,b3C9s,0.820128737,10
488934d01a504bc212b4,g7R2j,0.880007769,15
488934d01a504bc212b4,k4W1c,0.835873259,3
488934d01a504bc212b4,m3D1v,0.856724621,36
488934d01a504bc212b4,r8S3g,0.884865248,5
488934d01a504bc212b4,s8Y2f,0.862907603,3
488934d01a504bc212b4,t5V9e,0.833114585,10
488934d01a504bc212b4,y9W5d,0.878848639,33
488fc49e8fccd665c3e2,b3C9s,0.943836946,10
488fc49e8fccd665c3e2,g7R2j,0.772101459,15
488fc49e8fccd665c3e2,k4W1c,0.707835346,3
488fc49e8fccd665c3e2,m3D1v,0.699309252,36
488fc49e8fccd665c3e2,r8S3g,0.697311107,5
488fc49e8fccd665c3e2,s8Y2f,0.709159453,3
488fc49e8fccd665c3e2,t5V9e,0.664302119,10
488fc49e8fccd665c3e2,y9W5d,0.700953409,33
48a71a6a5a15e31084e3,b3C9s,0.782349714,10
48a71a6a5a15e31084e3,g7R2j,0.918673691,15
48a71a6a5a15e31084e3,k4W1c,0.598664487,3
48a71a6a5a15e31084e3,m3D1v,0.830203693,36
48a71a6a5a15e31084e3,r8S3g,0.918399727,5
48a71a6a5a15e31084e3,s8Y2f,0.702301577,3
48a71a6a5a15e31084e3,t5V9e,0.864745388,10
48a71a6a5a15e31084e3,y9W5d,0.796837969,33
48a96425072cefa0dc69,b3C9s,0.998058297,10
48a96425072cefa0dc69,g7R2j,0.840390304,15
48a96425072cefa0dc69,k4W1c,0.542167236,3
48a96425072cefa0dc69,m3D1v,0.805172174,36
48a96425072cefa0dc69,r8S3g,0.844154604,5
48a96425072cefa0dc69,s8Y2f,0.998123015,3
48a96425072cefa0dc69,t5V9e,0.869682229,10
48a96425072cefa0dc69,y9W5d,0.849223562,33
48ad93c227abfa9542aa,b3C9s,0.796203788,10
48ad93c227abfa9542aa,g7R2j,0.898102374,15
48ad93c227abfa9542aa,k4W1c,0.998740519,3
48ad93c227abfa9542aa,m3D1v,0.89186767,36
48ad93c227abfa9542aa,r8S3g,0.715579323,5
48ad93c227abfa9542aa,s8Y2f,0.998673216,3
48ad93c227abfa9542aa,t5V9e,0.747922733,10
48ad93c227abfa9542aa,y9W5d,0.989012581,33
498121d2486259ef1b3a,b3C9s,0.836510028,10
498121d2486259ef1b3a,g7R2j,0.733928401,15
498121d2486259ef1b3a,k4W1c,0.828520776,3
498121d2486259ef1b3a,m3D1v,0.810733223,36
498121d2486259ef1b3a,r8S3g,0.796541355,5
498121d2486259ef1b3a,s8Y2f,0.608293547,3
498121d2486259ef1b3a,t5V9e,0.760802929,10
498121d2486259ef1b3a,y9W5d,0.804089064,33
49a91a4dce6838ffcbcd,b3C9s,0.838018754,10
49a91a4dce6838ffcbcd,g7R2j,0.795897254,15
49a91a4dce6838ffcbcd,k4W1c,0.998153607,3
49a91a4dce6838ffcbcd,m3D1v,0.88503114,36
49a91a4dce6838ffcbcd,r8S3g,0.760672582,5
49a91a4dce6838ffcbcd,s8Y2f,0.813010161,3
49a91a4dce6838ffcbcd,t5V9e,0.783168792,10
49a91a4dce6838ffcbcd,y9W5d,0.898258911,33
49b95110a8c59f6b6c58,b3C9s,0.614007562,10
49b95110a8c59f6b6c58,g7R2j,0.753521703,15
49b95110a8c59f6b6c58,k4W1c,0.57955397,3
49b95110a8c59f6b6c58,m3D1v,0.771094835,36
49b95110a8c59f6b6c58,r8S3g,0.721738382,5
49b95110a8c59f6b6c58,s8Y2f,0.51034521,3
49b95110a8c59f6b6c58,t5V9e,0.702898235,10
49b95110a8c59f6b6c58,y9W5d,0.705672468,33
49ef48443e09f8be12f6,b3C9s,0.862646317,10
49ef48443e09f8be12f6,g7R2j,0.748794648,15
49ef48443e09f8be12f6,k4W1c,0.715092947,3
49ef48443e09f8be12f6,m3D1v,0.851036268,36
49ef48443e09f8be12f6,r8S3g,0.887895288,5
49ef48443e09f8be12f6,s8Y2f,0.997523867,3
49ef48443e09f8be12f6,t5V9e,0.848308874,10
49ef48443e09f8be12f6,y9W5d,0.828718309,33
4a0890c15c26984c191f,b3C9s,0.873017162,10
4a0890c15c26984c191f,g7R2j,0.840693952,15
4a0890c15c26984c191f,k4W1c,0.99814137,3
4a0890c15c26984c191f,m3D1v,0.820700318,36
4a0890c15c26984c191f,r8S3g,0.738322657,5
4a0890c15c26984c191f,s8Y2f,0.998752756,3
4a0890c15c26984c191f,t5V9e,0.834791447,10
4a0890c15c26984c191f,y9W5d,0.851779832,33
4a6e1cf1e4e9d8f54717,b3C9s,0.982835513,10
4a6e1cf1e4e9d8f54717,g7R2j,0.953364241,15
4a6e1cf1e4e9d8f54717,k4W1c,0.998257621,3
4a6e1cf1e4e9d8f54717,m3D1v,0.973576067,36
4a6e1cf1e4e9d8f54717,r8S3g,0.877056629,5
4a6e1cf1e4e9d8f54717,s8Y2f,0.813110886,3
4a6e1cf1e4e9d8f54717,t5V9e,0.960852923,10
4a6e1cf1e4e9d8f54717,y9W5d,0.945618813,33
4a7f53c0a376edadf38a,b3C9s,0.919531017,10
4a7f53c0a376edadf38a,g7R2j,0.78761463,15
4a7f53c0a376edadf38a,k4W1c,0.998936309,3
4a7f53c0a376edadf38a,m3D1v,0.717670194,36
4a7f53c0a376edadf38a,r8S3g,0.670222479,5
4a7f53c0a376edadf38a,s8Y2f,0.674629582,3
4a7f53c0a376edadf38a,t5V9e,0.707048062,10
4a7f53c0a376edadf38a,y9W5d,0.823484591,33
4aa8ff74dc576b7adbcd,b3C9s,0.965874345,10
4aa8ff74dc576b7adbcd,g7R2j,0.781482975,15
4aa8ff74dc576b7adbcd,k4W1c,0.741919005,3
4aa8ff74dc576b7adbcd,m3D1v,0.833655226,36
4aa8ff74dc576b7adbcd,r8S3g,0.924522317,5
4aa8ff74dc576b7adbcd,s8Y2f,0.691834779,3
4aa8ff74dc576b7adbcd,t5V9e,0.777833687,10
4aa8ff74dc576b7adbcd,y9W5d,0.846629349,33
4acutl013itvh9va99p7,b3C9s,0.846974487,10
4acutl013itvh9va99p7,g7R2j,0.824119974,15
4acutl013itvh9va99p7,k4W1c,0.843383111,3
4acutl013itvh9va99p7,m3D1v,0.650659956,36
4acutl013itvh9va99p7,r8S3g,0.782591267,5
4acutl013itvh9va99p7,s8Y2f,0.896924288,3
4acutl013itvh9va99p7,t5V9e,0.465678611,10
4acutl013itvh9va99p7,y9W5d,0.798711661,33
4atjmlccken75lck9ffp,b3C9s,0.791292386,10
4atjmlccken75lck9ffp,g7R2j,0.604565864,15
4atjmlccken75lck9ffp,k4W1c,0.643060229,3
4atjmlccken75lck9ffp,m3D1v,0.650232234,36
4atjmlccken75lck9ffp,r8S3g,0.55614944,5
4atjmlccken75lck9ffp,t5V9e,0.751348863,10
4atjmlccken75lck9ffp,y9W5d,0.655091699,33
4bceaffe5e429ed3333b,b3C9s,0.998745413,10
4bceaffe5e429ed3333b,g7R2j,0.961957561,15
4bceaffe5e429ed3333b,k4W1c,0.729227864,3
4bceaffe5e429ed3333b,m3D1v,0.88372458,36
4bceaffe5e429ed3333b,r8S3g,0.829088209,5
4bceaffe5e429ed3333b,s8Y2f,0.997725776,3
4bceaffe5e429ed3333b,t5V9e,0.884119395,10
4bceaffe5e429ed3333b,y9W5d,0.884185255,33
4bq1kdgygbtif8w80s5y,b3C9s,0.749823296,10
4bq1kdgygbtif8w80s5y,g7R2j,0.815049071,15
4bq1kdgygbtif8w80s5y,k4W1c,0.798550847,3
4bq1kdgygbtif8w80s5y,m3D1v,0.63555587,36
4bq1kdgygbtif8w80s5y,r8S3g,0.65172966,5
4bq1kdgygbtif8w80s5y,s8Y2f,0.666032768,3
4bq1kdgygbtif8w80s5y,t5V9e,0.743493247,10
4bq1kdgygbtif8w80s5y,y9W5d,0.754735231,33
4c26df96293b4a52bc03,b3C9s,0.928302455,10
4c26df96293b4a52bc03,g7R2j,0.849144432,15
4c26df96293b4a52bc03,k4W1c,0.702794048,3
4c26df96293b4a52bc03,m3D1v,0.918958556,36
4c26df96293b4a52bc03,r8S3g,0.695361707,5
4c26df96293b4a52bc03,s8Y2f,0.999021508,3
4c26df96293b4a52bc03,t5V9e,0.807715983,10
4c26df96293b4a52bc03,y9W5d,0.890637709,33
4c79be630ae9d3db6aaf,b3C9s,0.916094502,10
4c79be630ae9d3db6aaf,g7R2j,0.730841608,15
4c79be630ae9d3db6aaf,k4W1c,0.995201155,3
4c79be630ae9d3db6aaf,m3D1v,0.744747723,36
4c79be630ae9d3db6aaf,r8S3g,0.779957752,5
4c79be630ae9d3db6aaf,s8Y2f,0.577322323,3
4c79be630ae9d3db6aaf,t5V9e,0.739920492,10
4c79be630ae9d3db6aaf,y9W5d,0.762544544,33
4c90f16c0fcd85d3de25,b3C9s,0.999172633,10
4c90f16c0fcd85d3de25,g7R2j,0.755370287,15
4c90f16c0fcd85d3de25,k4W1c,0.624917699,3
4c90f16c0fcd85d3de25,m3D1v,0.666686641,36
4c90f16c0fcd85d3de25,r8S3g,0.667270036,5
4c90f16c0fcd85d3de25,s8Y2f,0.642407185,3
4c90f16c0fcd85d3de25,t5V9e,0.73260387,10
4c90f16c0fcd85d3de25,y9W5d,0.68523926,33
4ca5c8ea55be09213d14,b3C9s,0.997773361,10
4ca5c8ea55be09213d14,g7R2j,0.850696351,15
4ca5c8ea55be09213d14,k4W1c,0.813780396,3
4ca5c8ea55be09213d14,m3D1v,0.802785179,36
4ca5c8ea55be09213d14,r8S3g,0.821001079,5
4ca5c8ea55be09213d14,s8Y2f,0.813254669,3
4ca5c8ea55be09213d14,t5V9e,0.780434678,10
4ca5c8ea55be09213d14,y9W5d,0.849416821,33
4cb96f0d9108066442a8,b3C9s,0.923475804,10
4cb96f0d9108066442a8,g7R2j,0.99668119,15
4cb96f0d9108066442a8,k4W1c,0.686572965,3
4cb96f0d9108066442a8,m3D1v,0.774991325,36
4cb96f0d9108066442a8,r8S3g,0.924064059,5
4cb96f0d9108066442a8,s8Y2f,0.894011375,3
4cb96f0d9108066442a8,t5V9e,0.905474787,10
4cb96f0d9108066442a8,y9W5d,0.879412401,33
4cc0dc56eecea1d928d1,b3C9s,0.998666669,10
4cc0dc56eecea1d928d1,g7R2j,0.998442122,15
4cc0dc56eecea1d928d1,k4W1c,0.792761715,3
4cc0dc56eecea1d928d1,m3D1v,0.88794846,36
4cc0dc56eecea1d928d1,r8S3g,0.762880805,5
4cc0dc56eecea1d928d1,s8Y2f,0.996985903,3
4cc0dc56eecea1d928d1,t5V9e,0.760821206,10
4cc0dc56eecea1d928d1,y9W5d,0.952282239,33
4dfdfa5e1a04c832b9b4,b3C9s,0.76837269,10
4dfdfa5e1a04c832b9b4,g7R2j,0.832400773,15
4dfdfa5e1a04c832b9b4,k4W1c,0.759983799,3
4dfdfa5e1a04c832b9b4,m3D1v,0.803783817,36
4dfdfa5e1a04c832b9b4,r8S3g,0.759213219,5
4dfdfa5e1a04c832b9b4,s8Y2f,0.747941286,3
4dfdfa5e1a04c832b9b4,t5V9e,0.745233724,10
4dfdfa5e1a04c832b9b4,y9W5d,0.796724391,33
4e4bb1f26e34ca0a13dc,b3C9s,0.855652963,10
4e4bb1f26e34ca0a13dc,g7R2j,0.871916288,15
4e4bb1f26e34ca0a13dc,k4W1c,0.99869769,3
4e4bb1f26e34ca0a13dc,m3D1v,0.852268848,36
4e4bb1f26e34ca0a13dc,r8S3g,0.744971273,5
4e4bb1f26e34ca0a13dc,s8Y2f,0.998245384,3
4e4bb1f26e34ca0a13dc,t5V9e,0.854108529,10
4e4bb1f26e34ca0a13dc,y9W5d,0.858324299,33
4e508744a9816cc4586a,b3C9s,0.924384132,10
4e508744a9816cc4586a,g7R2j,0.887528503,15
4e508744a9816cc4586a,k4W1c,0.998728282,3
4e508744a9816cc4586a,m3D1v,0.936069339,36
4e508744a9816cc4586a,r8S3g,0.921770538,5
4e508744a9816cc4586a,s8Y2f,0.729212568,3
4e508744a9816cc4586a,t5V9e,0.903642548,10
4e508744a9816cc4586a,y9W5d,0.875061023,33
4e693829528e3e7de62a,b3C9s,0.810503497,10
4e693829528e3e7de62a,g7R2j,0.756971654,15
4e693829528e3e7de62a,k4W1c,0.664104139,3
4e693829528e3e7de62a,m3D1v,0.725580778,36
4e693829528e3e7de62a,r8S3g,0.745944219,5
4e693829528e3e7de62a,s8Y2f,0.744933261,3
4e693829528e3e7de62a,t5V9e,0.83923162,10
4e693829528e3e7de62a,y9W5d,0.727523215,33
4e768251c78b687fa993,b3C9s,0.81829393,10
4e768251c78b687fa993,g7R2j,0.830758696,15
4e768251c78b687fa993,k4W1c,0.785948531,3
4e768251c78b687fa993,m3D1v,0.75677851,36
4e768251c78b687fa993,r8S3g,0.746348875,5
4e768251c78b687fa993,s8Y2f,0.796401902,3
4e768251c78b687fa993,t5V9e,0.748964686,10
4e768251c78b687fa993,y9W5d,0.822802499,33
4edfd2e1b7c5c5d1d384,b3C9s,0.937974368,10
4edfd2e1b7c5c5d1d384,g7R2j,0.855237519,15
4edfd2e1b7c5c5d1d384,m3D1v,0.902688772,36
4edfd2e1b7c5c5d1d384,r8S3g,0.871478422,5
4edfd2e1b7c5c5d1d384,t5V9e,0.93481616,10
4edfd2e1b7c5c5d1d384,y9W5d,0.755276277,33
4erna0vkk9gu5umle1se,b3C9s,0.594320374,10
4erna0vkk9gu5umle1se,g7R2j,0.589658893,15
4erna0vkk9gu5umle1se,k4W1c,0.864901853,3
4erna0vkk9gu5umle1se,m3D1v,0.669171462,36
4erna0vkk9gu5umle1se,r8S3g,0.731251346,5
4erna0vkk9gu5umle1se,s8Y2f,0.814896755,3
4erna0vkk9gu5umle1se,t5V9e,0.809785031,10
4erna0vkk9gu5umle1se,y9W5d,0.676101093,33
4ewf46mylf75olvvihqj,b3C9s,0.814257466,10
4ewf46mylf75olvvihqj,g7R2j,0.794247108,15
4ewf46mylf75olvvihqj,k4W1c,0.67669835,3
4ewf46mylf75olvvihqj,m3D1v,0.64286492,36
4ewf46mylf75olvvihqj,r8S3g,0.729002997,5
4ewf46mylf75olvvihqj,s8Y2f,0.76962614,3
4ewf46mylf75olvvihqj,t5V9e,0.623632842,10
4ewf46mylf75olvvihqj,y9W5d,0.753459729,33
4fl8e5s0nf65bm2m34f0,b3C9s,0.777703029,10
4fl8e5s0nf65bm2m34f0,g7R2j,0.674544402,15
4fl8e5s0nf65bm2m34f0,k4W1c,0.82354424,3
4fl8e5s0nf65bm2m34f0,m3D1v,0.717616094,36
4fl8e5s0nf65bm2m34f0,r8S3g,0.663375269,5
4fl8e5s0nf65bm2m34f0,s8Y2f,0.59487195,3
4fl8e5s0nf65bm2m34f0,t5V9e,0.723726707,10
4fl8e5s0nf65bm2m34f0,y9W5d,0.811467677,33
4glo109mkgy7azntyttp,b3C9s,0.517956791,10
4glo109mkgy7azntyttp,g7R2j,0.777585917,15
4glo109mkgy7azntyttp,k4W1c,0.998948546,3
4glo109mkgy7azntyttp,m3D1v,0.83282965,36
4glo109mkgy7azntyttp,r8S3g,0.749866283,5
4glo109mkgy7azntyttp,s8Y2f,0.788946499,3
4glo109mkgy7azntyttp,t5V9e,0.541648012,10
4glo109mkgy7azntyttp,y9W5d,0.828919218,33
4i0t5tq7o78lvc1zglgr,b3C9s,0.74537614,10
4i0t5tq7o78lvc1zglgr,g7R2j,0.615643958,15
4i0t5tq7o78lvc1zglgr,k4W1c,0.813257729,3
4i0t5tq7o78lvc1zglgr,m3D1v,0.745315446,36
4i0t5tq7o78lvc1zglgr,r8S3g,0.528840584,5
4i0t5tq7o78lvc1zglgr,s8Y2f,0.733625726,3
4i0t5tq7o78lvc1zglgr,t5V9e,0.721157667,10
4i0t5tq7o78lvc1zglgr,y9W5d,0.684707406,33
4nun1ah7qw10q705a2aq,b3C9s,0.458977165,10
4nun1ah7qw10q705a2aq,g7R2j,0.834393571,15
4nun1ah7qw10q705a2aq,k4W1c,0.763117004,3
4nun1ah7qw10q705a2aq,m3D1v,0.730437768,36
4nun1ah7qw10q705a2aq,r8S3g,0.636186603,5
4nun1ah7qw10q705a2aq,s8Y2f,0.896866162,3
4nun1ah7qw10q705a2aq,t5V9e,0.74302899,10
4nun1ah7qw10q705a2aq,y9W5d,0.72936756,33
4oqxw56hzk4fk8aqh3e0,b3C9s,0.725195142,10
4oqxw56hzk4fk8aqh3e0,g7R2j,0.7326383,15
4oqxw56hzk4fk8aqh3e0,k4W1c,0.594549942,3
4oqxw56hzk4fk8aqh3e0,m3D1v,0.742800886,36
4oqxw56hzk4fk8aqh3e0,r8S3g,0.819337597,5
4oqxw56hzk4fk8aqh3e0,s8Y2f,0.754691302,3
4oqxw56hzk4fk8aqh3e0,t5V9e,0.582989586,10
4oqxw56hzk4fk8aqh3e0,y9W5d,0.728503385,33
4v5xbvn3yhmvs97477pc,b3C9s,0.838217255,10
4v5xbvn3yhmvs97477pc,g7R2j,0.765095162,15
4v5xbvn3yhmvs97477pc,k4W1c,0.664150333,3
4v5xbvn3yhmvs97477pc,m3D1v,0.739213374,36
4v5xbvn3yhmvs97477pc,r8S3g,0.571730837,5
4v5xbvn3yhmvs97477pc,s8Y2f,0.731832403,3
4v5xbvn3yhmvs97477pc,t5V9e,0.752800303,10
4v5xbvn3yhmvs97477pc,y9W5d,0.811832169,33
4vnvytgnlmv4jbfw9h3t,b3C9s,0.855430078,10
4vnvytgnlmv4jbfw9h3t,g7R2j,0.608374535,15
4vnvytgnlmv4jbfw9h3t,k4W1c,0.896933465,3
4vnvytgnlmv4jbfw9h3t,m3D1v,0.786074087,36
4vnvytgnlmv4jbfw9h3t,r8S3g,0.670928382,5
4vnvytgnlmv4jbfw9h3t,s8Y2f,0.863542007,3
4vnvytgnlmv4jbfw9h3t,t5V9e,0.717712852,10
4vnvytgnlmv4jbfw9h3t,y9W5d,0.827405356,33
4x441h9y6wzknmtdw7q4,b3C9s,0.345257438,10
4x441h9y6wzknmtdw7q4,g7R2j,0.550497641,15
4x441h9y6wzknmtdw7q4,k4W1c,0.863528546,3
4x441h9y6wzknmtdw7q4,m3D1v,0.736271713,36
4x441h9y6wzknmtdw7q4,r8S3g,0.698213263,5
4x441h9y6wzknmtdw7q4,s8Y2f,0.71277789,3
4x441h9y6wzknmtdw7q4,t5V9e,0.763029571,10
4x441h9y6wzknmtdw7q4,y9W5d,0.789530448,33
4xh67ezjc331pg9q3kfv,b3C9s,0.666078639,10
4xh67ezjc331pg9q3kfv,g7R2j,0.788243907,15
4xh67ezjc331pg9q3kfv,k4W1c,0.730521346,3
4xh67ezjc331pg9q3kfv,m3D1v,0.677194407,36
4xh67ezjc331pg9q3kfv,r8S3g,0.648206961,5
4xh67ezjc331pg9q3kfv,s8Y2f,0.665036229,3
4xh67ezjc331pg9q3kfv,t5V9e,0.617418417,10
4xh67ezjc331pg9q3kfv,y9W5d,0.563579283,33
4y1vvkscejq34042oag4,b3C9s,0.627784541,10
4y1vvkscejq34042oag4,g7R2j,0.701885002,15
4y1vvkscejq34042oag4,k4W1c,0.964236857,3
4y1vvkscejq34042oag4,m3D1v,0.713460754,36
4y1vvkscejq34042oag4,r8S3g,0.633160618,5
4y1vvkscejq34042oag4,s8Y2f,0.732351069,3
4y1vvkscejq34042oag4,t5V9e,0.806179185,10
4y1vvkscejq34042oag4,y9W5d,0.716942077,33
4ycyhj8tyx2b17fcx29j,b3C9s,0.667689603,10
4ycyhj8tyx2b17fcx29j,g7R2j,0.715293201,15
4ycyhj8tyx2b17fcx29j,k4W1c,0.64585775,3
4ycyhj8tyx2b17fcx29j,m3D1v,0.729908151,36
4ycyhj8tyx2b17fcx29j,r8S3g,0.753617733,5
4ycyhj8tyx2b17fcx29j,s8Y2f,0.931328014,3
4ycyhj8tyx2b17fcx29j,t5V9e,0.709130853,10
4ycyhj8tyx2b17fcx29j,y9W5d,0.759049862,33
504278569f7c6dff25e3,b3C9s,0.93634485,10
504278569f7c6dff25e3,g7R2j,0.859626296,15
504278569f7c6dff25e3,k4W1c,0.986612548,3
504278569f7c6dff25e3,m3D1v,0.950093862,36
504278569f7c6dff25e3,r8S3g,0.799032797,5
504278569f7c6dff25e3,s8Y2f,0.995213391,3
504278569f7c6dff25e3,t5V9e,0.998487491,10
504278569f7c6dff25e3,y9W5d,0.959117556,33
50673b01fd2b0c765572,b3C9s,0.728728631,10
50673b01fd2b0c765572,g7R2j,0.933961602,15
50673b01fd2b0c765572,k4W1c,0.664660979,3
50673b01fd2b0c765572,m3D1v,0.756765497,36
50673b01fd2b0c765572,r8S3g,0.760478489,5
50673b01fd2b0c765572,s8Y2f,0.813431874,3
50673b01fd2b0c765572,t5V9e,0.798044197,10
50673b01fd2b0c765572,y9W5d,0.826089131,33
50fec4ca4283ad18c000,b3C9s,0.903209124,10
50fec4ca4283ad18c000,g7R2j,0.904101345,15
50fec4ca4283ad18c000,k4W1c,0.811245184,3
50fec4ca4283ad18c000,m3D1v,0.86954637,36
50fec4ca4283ad18c000,r8S3g,0.960747961,5
50fec4ca4283ad18c000,s8Y2f,0.790635915,3
50fec4ca4283ad18c000,t5V9e,0.967821423,10
50fec4ca4283ad18c000,y9W5d,0.812937392,33
510a90cd169e2eb042ab,b3C9s,0.958081326,10
510a90cd169e2eb042ab,g7R2j,0.752501989,15
510a90cd169e2eb042ab,k4W1c,0.563606134,3
510a90cd169e2eb042ab,m3D1v,0.706028456,36
510a90cd169e2eb042ab,r8S3g,0.678636746,5
510a90cd169e2eb042ab,s8Y2f,0.598017091,3
510a90cd169e2eb042ab,t5V9e,0.751778726,10
510a90cd169e2eb042ab,y9W5d,0.647561872,33
522837ace4fd8dd743f2,b3C9s,0.612770563,10
522837ace4fd8dd743f2,g7R2j,0.593514526,15
522837ace4fd8dd743f2,k4W1c,0.674420527,3
522837ace4fd8dd743f2,m3D1v,0.657925593,36
522837ace4fd8dd743f2,r8S3g,0.760312859,5
522837ace4fd8dd743f2,s8Y2f,0.526431407,3
522837ace4fd8dd743f2,t5V9e,0.686196854,10
522837ace4fd8dd743f2,y9W5d,0.669461572,33
52a24e35d5356ab34a2e,b3C9s,0.997973557,10
52a24e35d5356ab34a2e,g7R2j,0.804238774,15
52a24e35d5356ab34a2e,k4W1c,0.659766684,3
52a24e35d5356ab34a2e,m3D1v,0.793247494,36
52a24e35d5356ab34a2e,r8S3g,0.730913929,5
52a24e35d5356ab34a2e,s8Y2f,0.814049378,3
52a24e35d5356ab34a2e,t5V9e,0.754589624,10
52a24e35d5356ab34a2e,y9W5d,0.820712263,33
52d965ebf3ec0518bc0f,b3C9s,0.999318864,10
52d965ebf3ec0518bc0f,g7R2j,0.972015906,15
52d965ebf3ec0518bc0f,k4W1c,0.998746637,3
52d965ebf3ec0518bc0f,m3D1v,0.90636778,36
52d965ebf3ec0518bc0f,r8S3g,0.859827964,5
52d965ebf3ec0518bc0f,s8Y2f,0.99921118,3
52d965ebf3ec0518bc0f,t5V9e,0.807672671,10
52d965ebf3ec0518bc0f,y9W5d,0.998854419,33
52f1bca9ac9c792e4457,b3C9s,0.863728485,10
52f1bca9ac9c792e4457,g7R2j,0.80194358,15
52f1bca9ac9c792e4457,k4W1c,0.996203661,3
52f1bca9ac9c792e4457,m3D1v,0.880706458,36
52f1bca9ac9c792e4457,r8S3g,0.881102603,5
52f1bca9ac9c792e4457,s8Y2f,0.686242325,3
