student_ID,submit_count,active_days,question_count,correct_ratio,month_count,cluster,pattern,month
359f25d9131a0699405b,10,2,5,0.5,1,1,集中针对型,2023-09
1d7229e0f5f825007870,25,2,8,0.44,1,1,集中针对型,2023-09
55a47a152d359522e38d,39,8,17,0.7435897435897436,1,2,探索尝试型,2023-09
e2ee4818284ba527ef0a,12,3,4,0.3333333333333333,1,1,集中针对型,2023-09
94752e120f6bb6178ad5,18,5,7,0.5555555555555556,1,1,集中针对型,2023-09
7ffc1d4e5026fc5195ea,19,6,10,0.5263157894736842,1,1,集中针对型,2023-09
d4d7a248a58363732f8e,34,6,9,0.35294117647058826,1,1,集中针对型,2023-09
a05da04117e032cb4977,39,6,17,0.6923076923076923,1,2,探索尝试型,2023-09
9be4ba08415daa1ee6fe,29,2,5,0.13793103448275862,1,1,集中针对型,2023-09
67456512891f96cc0fc3,7,2,4,0.5714285714285714,1,1,集中针对型,2023-09
o6kw9thwvq6csdr9taal,33,15,17,0.5454545454545454,1,2,探索尝试型,2023-09
32n93dfesjggabieb85t,34,16,14,0.5588235294117647,1,2,探索尝试型,2023-09
k6jujv82n727fuwbxa6f,32,16,12,0.40625,1,2,探索尝试型,2023-09
tndsnutlm99ld8f4uya0,20,10,10,0.45,1,2,探索尝试型,2023-09
pxnnkthuxasggux3hyae,30,12,8,0.23333333333333334,1,2,探索尝试型,2023-09
9npnusbksscam12fc4ut,25,12,10,0.48,1,2,探索尝试型,2023-09
pammg9gw4enjosw3z60e,30,14,11,0.36666666666666664,1,2,探索尝试型,2023-09
i39gdpglcxstun30b4yw,32,11,11,0.28125,1,2,探索尝试型,2023-09
qkc2f9omqulfmn3j0m9p,40,14,13,0.425,1,2,探索尝试型,2023-09
p8bk6cdfntr0humt6q45,23,11,9,0.30434782608695654,1,2,探索尝试型,2023-09
7n0vh1m7hm3g0v8ggv7v,35,12,13,0.42857142857142855,1,2,探索尝试型,2023-09
wi36b9plgjc82atx6z7h,23,10,9,0.43478260869565216,1,2,探索尝试型,2023-09
r9m46ndmmmzeeehft96z,27,13,12,0.37037037037037035,1,2,探索尝试型,2023-09
di7sclw5samggg4sxipv,40,13,12,0.575,1,2,探索尝试型,2023-09
zhx5rxgopln1p5hd10ql,31,12,10,0.41935483870967744,1,2,探索尝试型,2023-09
4nun1ah7qw10q705a2aq,27,12,9,0.4074074074074074,1,2,探索尝试型,2023-09
d9qmlhyp13mf5nto4qih,30,13,10,0.5333333333333333,1,2,探索尝试型,2023-09
xf5q0ixkpbxl3w7k16qo,32,12,10,0.34375,1,2,探索尝试型,2023-09
hu267zw9zywa4ew3d5bw,39,16,14,0.5128205128205128,1,2,探索尝试型,2023-09
9dbg3fyz4qnj7x9qug6x,29,15,13,0.41379310344827586,1,2,探索尝试型,2023-09
l1rn095adguamaugi4ux,29,11,12,0.5517241379310345,1,2,探索尝试型,2023-09
nq4jln5s1zqjk7nwbbeo,22,10,11,0.45454545454545453,1,2,探索尝试型,2023-09
k7fa3kdg6dq9avbiqv1f,22,11,9,0.2727272727272727,1,2,探索尝试型,2023-09
exaiz0y0uvpeg498cg4j,29,13,11,0.3448275862068966,1,2,探索尝试型,2023-09
twa56vh9h75mwaqdma1y,30,13,13,0.5666666666666667,1,2,探索尝试型,2023-09
zoo8a9uj8a0dplifqzdp,25,10,11,0.48,1,2,探索尝试型,2023-09
d4xny47ows87zd7viwj5,30,11,12,0.5,1,2,探索尝试型,2023-09
b6nwoi7doh1m1yzbkxup,32,12,10,0.4375,1,2,探索尝试型,2023-09
slmfpw1fyabrtys8ufg9,17,11,10,0.4117647058823529,1,2,探索尝试型,2023-09
aai4o855shne2taonl8m,21,10,9,0.3333333333333333,1,2,探索尝试型,2023-09
owzdfs89mm4ci0382a3b,28,14,14,0.35714285714285715,1,2,探索尝试型,2023-09
k6kv9y9tqfll5d282ymb,30,13,13,0.5,1,2,探索尝试型,2023-09
whzjoeh34i7o86p37u99,29,15,11,0.4827586206896552,1,2,探索尝试型,2023-09
3lbe8ny12qw7qwcyihpn,21,11,13,0.6190476190476191,1,2,探索尝试型,2023-09
m380dsj058viwn3ly6j1,30,14,11,0.4,1,2,探索尝试型,2023-09
bab3d23935ae4f8e798c,234,8,38,0.3888888888888889,1,0,探索尝试型,2023-10
e89cdaa3f159a0d3f55e,74,4,12,0.44594594594594594,1,1,集中针对型,2023-10
79ea7a2f63285f2fe26b,27,4,17,0.8888888888888888,1,1,集中针对型,2023-10
360820d6620d17d1b48b,52,14,25,0.8269230769230769,1,2,探索尝试型,2023-10
64d1d58d40bca568347c,71,8,23,0.4788732394366197,1,0,探索尝试型,2023-10
3c89c7f1db26ae691db8,100,10,10,0.2,1,0,探索尝试型,2023-10
8777bd09f180d330b147,52,13,16,0.5576923076923077,1,2,探索尝试型,2023-10
bca2be7a89b9b36b45cc,37,6,15,0.6216216216216216,1,1,集中针对型,2023-10
1b25734414fcc7466153,100,18,28,0.59,1,0,探索尝试型,2023-10
dc83f9577ae72447a7b1,91,12,22,0.5824175824175825,1,0,探索尝试型,2023-10
98e10f84d94623f8b39e,65,5,12,0.46153846153846156,1,1,集中针对型,2023-10
ff59855075a6bc39d62b,19,3,6,0.3684210526315789,1,1,集中针对型,2023-10
cd6355bf939a47577f6d,160,8,20,0.225,1,0,探索尝试型,2023-10
0a8736f6520cea837d94,88,9,16,0.45454545454545453,1,0,探索尝试型,2023-10
e37bbe9fe37f92b785d9,107,14,34,0.8130841121495327,1,0,探索尝试型,2023-10
8d422b817027d7721870,38,13,22,0.9473684210526315,1,2,探索尝试型,2023-10
54826f4abf592713d585,45,8,20,0.7555555555555555,1,1,集中针对型,2023-10
c00c91256ab1777d0dbc,134,8,36,0.3805970149253731,1,0,探索尝试型,2023-10
99d6b8a1cc0020112951,102,13,35,0.6862745098039216,1,0,探索尝试型,2023-10
cac3f85073c947532796,28,6,9,0.42857142857142855,1,1,集中针对型,2023-10
876aca2b8ce1958ea773,140,13,13,0.22857142857142856,1,0,探索尝试型,2023-10
ce1a32f22b91f4d81015,22,3,6,0.36363636363636365,1,1,集中针对型,2023-10
b345ecad87a7fbac77ce,172,19,38,0.8546511627906976,1,0,探索尝试型,2023-10
488934d01a504bc212b4,25,9,16,0.72,1,1,集中针对型,2023-10
c57c5ca2df494f27ca64,15,5,6,0.9333333333333333,1,1,集中针对型,2023-10
a1fa76b5d99a411d6649,49,9,17,0.4897959183673469,1,1,集中针对型,2023-10
d2403aa287eb869a170a,235,11,23,0.28085106382978725,1,0,探索尝试型,2023-10
e716574233e87591ff19,42,5,9,0.30952380952380953,1,1,集中针对型,2023-10
81c4c46f19cb21d54bbb,51,9,23,0.6666666666666666,1,2,探索尝试型,2023-10
9ea29e4a747ea4a7c70a,66,9,20,0.6666666666666666,1,0,探索尝试型,2023-10
03aa0b20dd4af1888eef,45,8,10,0.28888888888888886,1,1,集中针对型,2023-10
6e7d56f652020f046204,48,7,12,0.5,1,1,集中针对型,2023-10
57709f904b1cc9ec60b1,62,9,16,0.3225806451612903,1,0,探索尝试型,2023-10
75c2677c8d156032e303,56,3,5,0.17857142857142858,1,1,集中针对型,2023-10
580e98185da72b5f34cd,106,9,25,0.7452830188679245,1,0,探索尝试型,2023-10
d0a933a514028d777578,54,7,24,0.8703703703703703,1,0,探索尝试型,2023-10
7086b49d3d6c2cf79c1a,85,13,27,0.6,1,0,探索尝试型,2023-10
f06c3ddb1a98713eeb32,47,3,9,0.2978723404255319,1,1,集中针对型,2023-10
e23ada44d3eac9b465d2,26,8,14,0.6153846153846154,1,1,集中针对型,2023-10
10de703c06bf9d873d68,89,7,22,0.42696629213483145,1,0,探索尝试型,2023-10
8979427badebb9e2bd10,30,5,15,0.5333333333333333,1,1,集中针对型,2023-10
fb4411db1aac3cd2544b,48,9,17,0.75,1,1,集中针对型,2023-10
22ae866c664a147f9971,65,12,32,0.8769230769230769,1,0,探索尝试型,2023-10
18cdd44af62c6935e7a0,67,11,14,0.8208955223880597,1,1,集中针对型,2023-10
86215294b080f19af22f,54,8,23,0.6481481481481481,1,0,探索尝试型,2023-10
b79c2d9d8148403a3720,223,18,38,0.7309417040358744,1,0,探索尝试型,2023-10
f058870b1bc33e288e82,13,2,6,0.5384615384615384,1,1,集中针对型,2023-10
8b6d1125760bd3939b6e,16,1,6,0.375,1,1,集中针对型,2023-10
545eb6c8154273344669,58,10,18,0.5689655172413793,1,2,探索尝试型,2023-10
47eeab842793b09300c3,50,8,21,0.54,1,2,探索尝试型,2023-10
5d89810b20079366fcc2,11,2,6,0.5454545454545454,1,1,集中针对型,2023-10
8b1fbc97391699e46cef,77,9,13,0.4805194805194805,1,0,探索尝试型,2023-10
be503fccbf0ae5532639,30,4,9,0.4666666666666667,1,1,集中针对型,2023-10
9417c1b4c24e428984bc,83,8,16,0.6144578313253012,1,0,探索尝试型,2023-10
3d63ba961a5f3a60616a,49,8,22,0.7142857142857143,1,2,探索尝试型,2023-10
01d8aa21ef476b66c573,38,5,10,0.6052631578947368,1,1,集中针对型,2023-10
1e25b47eaef62694a236,7,1,1,0.14285714285714285,1,1,集中针对型,2023-10
37ae91c472189108a737,1,1,1,1.0,1,1,集中针对型,2023-10
t3wo8xb4rq94n3fpfk35,38,19,23,0.6052631578947368,1,2,探索尝试型,2023-10
8cvzwcc62ql4rqj0pyzl,35,20,21,0.5428571428571428,1,2,探索尝试型,2023-10
i21qi5qdsjqcch2xvdd5,37,19,20,0.5135135135135135,1,2,探索尝试型,2023-10
qz6jjynwbd3szlp0rj04,37,21,21,0.5405405405405406,1,2,探索尝试型,2023-10
pr6b1twg5sgsrzek6adi,38,15,18,0.5,1,2,探索尝试型,2023-10
wwh529n48kyjq1xe9h46,39,20,20,0.5897435897435898,1,2,探索尝试型,2023-10
exj3a7hd6gwihbowgm3w,40,22,20,0.475,1,2,探索尝试型,2023-10
ao2x473zwn7k7a6gpfr9,35,17,23,0.5142857142857142,1,2,探索尝试型,2023-10
zeuj2ypen39p38d4m3oj,28,16,17,0.4642857142857143,1,2,探索尝试型,2023-10
o5lo8q4tb8yt0v8imkw4,46,18,21,0.5,1,2,探索尝试型,2023-10
cuwakm24vlp785ky5w71,45,18,20,0.4222222222222222,1,2,探索尝试型,2023-10
cnkddx6ofjqd7ueylz0e,47,24,24,0.5106382978723404,1,2,探索尝试型,2023-10
styld7k1gge5cvjria5b,34,17,18,0.6176470588235294,1,2,探索尝试型,2023-10
1mp9yiw6rkrr3846047g,39,18,18,0.5384615384615384,1,2,探索尝试型,2023-10
ifj584ryrjv639n4nnsu,41,21,21,0.5365853658536586,1,2,探索尝试型,2023-10
47vclaej1xmb0rc8kgka,37,16,20,0.4594594594594595,1,2,探索尝试型,2023-10
lzvutqpj9ggc0nwwsxcv,43,20,24,0.4883720930232558,1,2,探索尝试型,2023-10
uvh2zil455wi0dcdan51,34,17,19,0.5588235294117647,1,2,探索尝试型,2023-10
jwdjcrxdn0um79f0rjvw,43,20,23,0.5348837209302325,1,2,探索尝试型,2023-10
oppl3ojvw61dvd5yw1wl,48,23,22,0.5833333333333334,1,2,探索尝试型,2023-10
fvurnsqlgyr9zbd6msqs,38,20,19,0.5,1,2,探索尝试型,2023-10
91ybnlkli8x332l13rrk,34,16,16,0.5294117647058824,1,2,探索尝试型,2023-10
5gs9643ghg39gpkgi3e5,41,19,20,0.6585365853658537,1,2,探索尝试型,2023-10
79cvflltnemb9zpg6pgl,38,19,22,0.5789473684210527,1,2,探索尝试型,2023-10
isa355t9q5rut5fm8aml,34,22,21,0.5882352941176471,1,2,探索尝试型,2023-10
9wax6sfj9cuqbbxc95om,31,18,20,0.5483870967741935,1,2,探索尝试型,2023-10
oit2xadfbpuveswzx4pf,33,17,20,0.36363636363636365,1,2,探索尝试型,2023-10
0maggb1hf886m5u6p2vr,45,23,23,0.5777777777777777,1,2,探索尝试型,2023-10
xh8a7nmtz192pknhec33,28,17,15,0.4642857142857143,1,2,探索尝试型,2023-10
6o68qswzkvrrtbiz6bzr,44,22,21,0.5227272727272727,1,2,探索尝试型,2023-10
vhlntoniujqiclub2juy,34,18,18,0.5,1,2,探索尝试型,2023-10
k4usquerebza4uy0i57h,37,21,19,0.5135135135135135,1,2,探索尝试型,2023-10
s0vfgmhobw9jq6al8iww,39,17,20,0.5897435897435898,1,2,探索尝试型,2023-10
qw1seyo5nrhlm8vby58w,36,20,18,0.4444444444444444,1,2,探索尝试型,2023-10
zlaig56ve06t7jruk2mr,39,14,21,0.5128205128205128,1,2,探索尝试型,2023-10
460fa4961434cf281423,60,12,23,0.75,1,2,探索尝试型,2023-10
0088dc183f73c83f763e,88,8,16,0.3068181818181818,1,0,探索尝试型,2023-10
7d882daa0b4d418d1d0c,23,6,18,0.9565217391304348,1,1,集中针对型,2023-10
da2199a7da15995db5ff,59,10,31,0.711864406779661,1,0,探索尝试型,2023-10
f7a14eb1e15ceeea955c,70,11,25,0.7857142857142857,1,0,探索尝试型,2023-10
e6c8ce7f4d7b0b4ca4a6,69,13,21,0.5362318840579711,1,0,探索尝试型,2023-10
daf693769d8638a22ee9,51,14,32,0.8431372549019608,1,2,探索尝试型,2023-10
18654732ca312afc173f,152,18,30,0.8947368421052632,1,0,探索尝试型,2023-10
f9d95830556934ae9a01,60,6,13,0.38333333333333336,1,1,集中针对型,2023-10
222d5ee50487a2b8601b,46,5,11,0.3695652173913043,1,1,集中针对型,2023-10
c955c51bfd07134bc831,31,9,19,0.7741935483870968,1,1,集中针对型,2023-10
41f718ae2aed1d6c2573,25,5,12,0.72,1,1,集中针对型,2023-10
d33a15d480f68c6ec82f,19,6,12,0.8421052631578947,1,1,集中针对型,2023-10
db2418c575c0a4f7239d,63,15,20,0.8412698412698413,1,2,探索尝试型,2023-10
06aff3e28c5db152f506,59,14,34,0.7457627118644068,1,2,探索尝试型,2023-10
6002b9ec0f4ad0b281cf,19,5,9,0.6842105263157895,1,1,集中针对型,2023-10
af8dedf6ecb4605a09fa,62,13,23,0.7741935483870968,1,2,探索尝试型,2023-10
8f98bfcea1b9f0dba97e,65,11,26,0.8923076923076924,1,0,探索尝试型,2023-10
7c3fa9ed66d940d49692,154,17,32,0.5974025974025974,1,0,探索尝试型,2023-10
2c6339f7c23a64d02081,34,4,10,0.6176470588235294,1,1,集中针对型,2023-10
5d580a610c7f8114eb5c,28,8,14,0.5714285714285714,1,1,集中针对型,2023-10
3555053023c67d592439,35,6,15,0.42857142857142855,1,1,集中针对型,2023-10
906ffe092972df38360a,74,11,31,0.5675675675675675,1,0,探索尝试型,2023-10
d2e033f11edce44fea3d,17,7,11,0.9411764705882353,1,1,集中针对型,2023-10
5c33bb784bb99763ed74,44,10,15,0.9090909090909091,1,1,集中针对型,2023-10
a4bfb84ab74e59389e7a,71,9,19,0.4788732394366197,1,0,探索尝试型,2023-10
152a0c17daaaa4e65e14,29,7,14,0.6896551724137931,1,1,集中针对型,2023-10
bfc3a5cb3b9c29f08176,70,9,22,0.5571428571428572,1,0,探索尝试型,2023-10
2f3c37735e817244e646,22,4,13,0.6363636363636364,1,1,集中针对型,2023-10
50fec4ca4283ad18c000,16,5,10,0.9375,1,1,集中针对型,2023-10
6ae7d356ba998218af82,28,6,13,0.8571428571428571,1,1,集中针对型,2023-10
ee1ef9674f9e0bfca48b,23,4,11,0.6086956521739131,1,1,集中针对型,2023-10
5a8cce5abee961fc77f3,26,5,9,0.9230769230769231,1,1,集中针对型,2023-10
977ece9de941d85308ac,149,7,15,0.2214765100671141,1,0,探索尝试型,2023-10
15ab118362ecbbd03b52,19,5,9,0.6842105263157895,1,1,集中针对型,2023-10
f47eab262dd5809d4d60,13,4,9,1.0,1,1,集中针对型,2023-10
5fbaf8a0f524358778bb,27,3,10,0.7777777777777778,1,1,集中针对型,2023-10
058c03d945c4ae0978a0,12,3,10,1.0,1,1,集中针对型,2023-10
3267b84814316e2fa25e,48,6,9,0.5208333333333334,1,1,集中针对型,2023-10
68c45e933c2dc939e7c9,41,8,17,0.6829268292682927,1,1,集中针对型,2023-10
0c670262b3941d307600,26,6,11,0.7307692307692307,1,1,集中针对型,2023-10
f82461b84c9c48a36613,20,5,9,0.65,1,1,集中针对型,2023-10
981cf48df067d975675b,23,6,9,0.5652173913043478,1,1,集中针对型,2023-10
6e8118d5ad3c7093b869,31,5,10,0.41935483870967744,1,1,集中针对型,2023-10
bd099a9fd29545e3766a,15,3,9,0.7333333333333333,1,1,集中针对型,2023-10
6486c0664d217470d126,22,4,14,0.7272727272727273,1,1,集中针对型,2023-10
077d5c82c9ee5019220f,26,6,12,0.8846153846153846,1,1,集中针对型,2023-10
41e9ff991a4a21f423a8,22,6,10,0.5,1,1,集中针对型,2023-10
a5966200ae4d58200438,23,5,10,0.9130434782608695,1,1,集中针对型,2023-10
9d030ebc092b353b9906,24,4,9,0.875,1,1,集中针对型,2023-10
0b8bea274b24847526b7,31,2,9,0.4838709677419355,1,1,集中针对型,2023-10
37905cfdcd105683aaf4,28,3,7,0.6071428571428571,1,1,集中针对型,2023-10
1329b6cf41debecda787,12,6,9,1.0,1,1,集中针对型,2023-10
79fdbcf16db75f75383a,10,2,9,1.0,1,1,集中针对型,2023-10
95889f5d20e344714084,71,4,11,0.15492957746478872,1,1,集中针对型,2023-10
cb2fbb322cc30a8b8fef,15,3,5,0.3333333333333333,1,1,集中针对型,2023-10
f25a777dbbda3d4314d7,15,2,5,0.4666666666666667,1,1,集中针对型,2023-10
xy7cro773yqyoblucwkp,44,20,20,0.75,1,2,探索尝试型,2023-10
553l2g7kpifbvn82knxk,38,21,19,0.7105263157894737,1,2,探索尝试型,2023-10
x8hldszj3z40bgxl4mci,55,19,21,0.5454545454545454,1,2,探索尝试型,2023-10
rd32gyblqsfn03xatnmt,49,23,16,0.6530612244897959,1,2,探索尝试型,2023-10
n8pe3tt7qmlgojwhhsj0,33,17,16,0.6666666666666666,1,2,探索尝试型,2023-10
2zfdinkl7qrn0o62tlp4,42,21,17,0.6666666666666666,1,2,探索尝试型,2023-10
zyfp520tbnq5p2pvrkin,33,20,19,0.7575757575757576,1,2,探索尝试型,2023-10
p6cp3ogj6xy2riczfupv,45,18,19,0.6444444444444445,1,2,探索尝试型,2023-10
yyz9rmyzzdp52h0glddp,40,20,20,0.45,1,2,探索尝试型,2023-10
ugaiak78ggmnku4yndlt,35,19,16,0.6285714285714286,1,2,探索尝试型,2023-10
62olkigg7ntlaf6fzytl,46,18,20,0.6521739130434783,1,2,探索尝试型,2023-10
66f99grd556eyxjqk7pz,47,21,23,0.6170212765957447,1,2,探索尝试型,2023-10
ik7o5ykfnku0qp74sy1i,33,19,17,0.7272727272727273,1,2,探索尝试型,2023-10
vrdxefyyyx3tkticfqnv,41,19,18,0.5121951219512195,1,2,探索尝试型,2023-10
putb7ja6dwpdag4bwvnj,30,19,15,0.6333333333333333,1,2,探索尝试型,2023-10
3cic5ziycjx4ik4ll0v1,35,19,13,0.6285714285714286,1,2,探索尝试型,2023-10
6tq9irjllweqmqe4u7sf,38,15,17,0.5263157894736842,1,2,探索尝试型,2023-10
dgoapkg9vpnafks22kx4,40,19,23,0.7,1,2,探索尝试型,2023-10
58n0dsxyyqnriomw67id,38,17,15,0.631578947368421,1,2,探索尝试型,2023-10
3m4gx52iq3mwqdycm8mm,47,18,20,0.5319148936170213,1,2,探索尝试型,2023-10
4acutl013itvh9va99p7,41,20,16,0.6829268292682927,1,2,探索尝试型,2023-10
bwvpzqnhh752noqjqj8d,39,21,16,0.6410256410256411,1,2,探索尝试型,2023-10
2jvnsh0veb6qnn3uv6i8,46,19,18,0.6304347826086957,1,2,探索尝试型,2023-10
ef04ejvyvmh5votejbif,31,17,17,0.8064516129032258,1,2,探索尝试型,2023-10
dfnvtf7qbi2955rjeaqx,44,22,16,0.5454545454545454,1,2,探索尝试型,2023-10
shtnl1wh1mconb8od5ko,33,19,17,0.6666666666666666,1,2,探索尝试型,2023-10
3qvqfnzdg358mord1cku,37,19,18,0.6216216216216216,1,2,探索尝试型,2023-10
pkjom9yr5m9690fg6wsi,33,15,18,0.5757575757575758,1,2,探索尝试型,2023-10
99dj4o3b2f6m4jemke7d,48,20,23,0.5833333333333334,1,2,探索尝试型,2023-10
si6ymh6w7xbo2f40o0p8,43,15,19,0.5116279069767442,1,2,探索尝试型,2023-10
je7kqkmpwkosa7nkgfpx,32,19,19,0.5625,1,2,探索尝试型,2023-10
2uxkhe454qk8jvk0ufvp,35,16,19,0.6,1,2,探索尝试型,2023-10
awxiqzybhp95e08qx1h5,24,16,14,0.4166666666666667,1,2,探索尝试型,2023-10
9trgand057juzal1kecf,36,18,19,0.5833333333333334,1,2,探索尝试型,2023-10
5mrih4nj5agvu67vao4m,27,19,19,0.6666666666666666,1,2,探索尝试型,2023-10
c352158bed343ccff8e5,87,8,13,0.21839080459770116,1,0,探索尝试型,2023-10
3f55d44d7572d52b2987,18,8,10,0.6111111111111112,1,1,集中针对型,2023-10
33ddb1517601db520cd6,60,10,18,0.5166666666666667,1,0,探索尝试型,2023-10
1202c731c612353ceef0,37,8,12,0.7027027027027027,1,1,集中针对型,2023-10
9e7bdc44129bf5acc196,73,7,14,0.4246575342465753,1,0,探索尝试型,2023-10
f4e46ba446c56e56259b,71,6,17,0.36619718309859156,1,0,探索尝试型,2023-10
918236b530adbe510201,55,10,19,0.7818181818181819,1,2,探索尝试型,2023-10
a0a1991396f865c9e3dc,83,11,17,0.7469879518072289,1,0,探索尝试型,2023-10
2ccfa5f79c8b61e465d4,59,8,13,0.5254237288135594,1,1,集中针对型,2023-10
446d2ad0ca2908ffa4f9,9,4,9,1.0,1,1,集中针对型,2023-10
e851f82a650692f8e591,119,13,27,0.40336134453781514,1,0,探索尝试型,2023-10
ae2e4cb7985c4ac71795,63,7,26,0.7936507936507936,1,0,探索尝试型,2023-10
63aded37545ab92d41d4,43,1,2,0.023255813953488372,1,1,集中针对型,2023-10
0e062d9fa22dc8e3bca2,10,2,9,0.9,1,1,集中针对型,2023-10
1629f353a742f6a73251,8,1,6,0.75,1,1,集中针对型,2023-10
1397545fbe9882e5cd42,22,6,9,0.6818181818181818,1,1,集中针对型,2023-10
d94c5dba40d9fcbfb8d9,31,6,13,0.7741935483870968,1,1,集中针对型,2023-10
c5b9961e65ffa73d971e,59,9,15,0.5932203389830508,1,1,集中针对型,2023-10
28719a42e0cbf4991b7f,61,8,24,0.7377049180327869,1,0,探索尝试型,2023-10
432fd26823e230070734,57,8,15,0.38596491228070173,1,1,集中针对型,2023-10
1b0baf552d2cd47ee10b,56,4,38,0.6964285714285714,1,0,探索尝试型,2023-10
bafdbc62a48daf6840c9,4,1,1,0.75,1,1,集中针对型,2023-10
749fec50db4020e9bfcc,20,3,5,0.25,1,1,集中针对型,2023-10
46a7a18ca160c829a15f,95,11,27,0.4105263157894737,1,0,探索尝试型,2023-10
8fb30cb5c7ad360c995f,164,12,28,0.7134146341463414,1,0,探索尝试型,2023-10
170a695a2717bcd9b74b,60,9,7,0.21666666666666667,1,1,集中针对型,2023-10
75097aa30e9373a612c7,4,2,3,0.75,1,1,集中针对型,2023-10
a55511198784610bf30b,75,6,17,0.29333333333333333,1,0,探索尝试型,2023-10
098b2c66cbc1ed736e14,34,4,14,0.7941176470588235,1,1,集中针对型,2023-10
0f160cd19890b97092b9,38,7,16,0.7105263157894737,1,1,集中针对型,2023-10
19fb3075dd2798538c9d,13,5,9,0.8461538461538461,1,1,集中针对型,2023-10
62a877b83219f7974fd0,41,7,29,0.926829268292683,1,2,探索尝试型,2023-10
72b4334deffff31dea8b,25,3,6,0.32,1,1,集中针对型,2023-10
e86f896d71d48d87464d,37,9,15,0.5405405405405406,1,1,集中针对型,2023-10
d3ba1fe030801d700cb6,34,3,9,0.5,1,1,集中针对型,2023-10
efb9fe363bdeb9f48d69,50,6,10,0.22,1,1,集中针对型,2023-10
6d35a9a33338a84dd077,38,10,15,0.7368421052631579,1,1,集中针对型,2023-10
84e8300978b600b5f0ba,19,4,8,0.47368421052631576,1,1,集中针对型,2023-10
62156eada978f707f5d2,33,8,14,0.7575757575757576,1,1,集中针对型,2023-10
7a600fb7e3750998e7ae,78,17,38,0.7948717948717948,1,0,探索尝试型,2023-10
e3ce61b92eeae0a33633,24,1,5,0.20833333333333334,1,1,集中针对型,2023-10
011d454f199c123d44ad,1,1,1,1.0,1,1,集中针对型,2023-10
7380885aaba482170588,18,2,5,0.2222222222222222,1,1,集中针对型,2023-10
52f4899e918b57df28da,35,9,16,0.8285714285714286,1,1,集中针对型,2023-10
5b5ef66e547d63806a56,85,5,11,0.3411764705882353,1,0,探索尝试型,2023-10
9e4c54a008ee874fc270,29,5,7,0.4482758620689655,1,1,集中针对型,2023-10
4c90f16c0fcd85d3de25,39,1,5,0.10256410256410256,1,1,集中针对型,2023-10
cnqyqc90n3ixrlc3mri7,21,16,14,0.42857142857142855,1,2,探索尝试型,2023-10
wxgj9kdmdrmullrthnso,35,18,17,0.6,1,2,探索尝试型,2023-10
1kvfwfp2hr5hjxjxzjqd,25,14,14,0.56,1,2,探索尝试型,2023-10
m3y8jkkgflwqwcelrwzz,29,15,15,0.5862068965517241,1,2,探索尝试型,2023-10
fov3pbwdqzvhgcjp7o9f,32,20,17,0.53125,1,2,探索尝试型,2023-10
qd5cqu3du8n28xxtkftw,37,18,19,0.5675675675675675,1,2,探索尝试型,2023-10
cunf3y04zq0f90dgy36j,19,14,12,0.42105263157894735,1,2,探索尝试型,2023-10
3iz4t53ooerb6sruxf3n,33,19,17,0.6666666666666666,1,2,探索尝试型,2023-10
fb735wd248crm37cgmgw,31,22,19,0.5483870967741935,1,2,探索尝试型,2023-10
7c2qxvccum7f93e8ohgt,36,20,22,0.6111111111111112,1,2,探索尝试型,2023-10
alj4azvv1eqg1cyr3ae3,24,16,15,0.5,1,2,探索尝试型,2023-10
vqz1prz6hwnqepxsieip,28,17,18,0.6428571428571429,1,2,探索尝试型,2023-10
i8gdglua8vbd4ul9x09f,27,17,15,0.5925925925925926,1,2,探索尝试型,2023-10
fvlb9xi66oze7eo3yhdh,38,19,20,0.5526315789473685,1,2,探索尝试型,2023-10
bvz9hmtzknu45wvb0yaw,30,16,17,0.5666666666666667,1,2,探索尝试型,2023-10
no0afrue2n6m8hcnuek1,34,21,17,0.6470588235294118,1,2,探索尝试型,2023-10
kpw433bcv21ksp1wgrux,27,18,15,0.5555555555555556,1,2,探索尝试型,2023-10
d6qgzp196pwnzk7agyn6,33,17,19,0.6363636363636364,1,2,探索尝试型,2023-10
4xh67ezjc331pg9q3kfv,25,19,16,0.48,1,2,探索尝试型,2023-10
93iq4xjhvlc8072fsfet,30,19,17,0.5666666666666667,1,2,探索尝试型,2023-10
nl4vt11ikn4we06zu0zj,32,20,16,0.46875,1,2,探索尝试型,2023-10
4fl8e5s0nf65bm2m34f0,32,17,14,0.34375,1,2,探索尝试型,2023-10
hcm6w0jxnfqhkpm745cu,35,20,18,0.6571428571428571,1,2,探索尝试型,2023-10
zon2ut7eqwqd7i86etaw,26,13,16,0.5384615384615384,1,2,探索尝试型,2023-10
4glo109mkgy7azntyttp,30,14,15,0.43333333333333335,1,2,探索尝试型,2023-10
ymb5gxf0fi27kpj2f101,17,14,9,0.5294117647058824,1,1,集中针对型,2023-10
8ajv97zyciosc57q0cng,30,20,17,0.5666666666666667,1,2,探索尝试型,2023-10
44x159fl0pw2uucriuga,30,19,17,0.6333333333333333,1,2,探索尝试型,2023-10
1hrtipd0awjpggdje5e2,32,20,14,0.28125,1,2,探索尝试型,2023-10
z0ti2nr5nh9fpad7wntt,21,9,15,0.5714285714285714,1,1,集中针对型,2023-10
t8a5fgt3wo8w18amulu3,19,10,10,0.5789473684210527,1,1,集中针对型,2023-10
7r0ywonplo8up7m35eav,31,17,16,0.5161290322580645,1,2,探索尝试型,2023-10
